images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label
1043.jpg,00093-3195-01_BF295F9A,93,3195,False,True,False,fcn_mix_weight/dc_224/1043.jpg,00093-3195-01_BF295F9A
1047.jpg,00378-1811-01_5123A8BD,378,1811,False,True,False,fcn_mix_weight/dc_224/1047.jpg,00378-1811-01_5123A8BD
1048.jpg,00093-3160-06_FB297DFB,93,3160,False,True,False,fcn_mix_weight/dc_224/1048.jpg,00093-3160-06_FB297DFB
1049.jpg,68180-0479-01_B4215A0A,68180,479,False,True,False,fcn_mix_weight/dc_224/1049.jpg,68180-0479-01_B4215A0A
105.jpg,00093-7425-56_D727EBFF,93,7425,False,True,False,fcn_mix_weight/dc_224/105.jpg,00093-7425-56_D727EBFF
1050.jpg,00378-0505-01_652332F9,378,505,False,False,False,fcn_mix_weight/dc_224/1050.jpg,00378-0505-01_652332F9
1053.jpg,00172-4097-60_532329F9,172,4097,False,False,False,fcn_mix_weight/dc_224/1053.jpg,00172-4097-60_532329F9
1054.jpg,67253-0902-10_AC15561A,67253,902,False,True,False,fcn_mix_weight/dc_224/1054.jpg,67253-0902-10_AC15561A
1055.jpg,65862-0156-30_1E238F6C,65862,156,False,True,False,fcn_mix_weight/dc_224/1055.jpg,65862-0156-30_1E238F6C
1056.jpg,51285-0538-02_9F304FB2,51285,538,False,False,False,fcn_mix_weight/dc_224/1056.jpg,51285-0538-02_9F304FB2
1057.jpg,00093-1015-01_A929D4FE,93,1015,False,False,False,fcn_mix_weight/dc_224/1057.jpg,00093-1015-01_A929D4FE
1058.jpg,00093-7287-89_D22FE95F,93,7287,False,False,False,fcn_mix_weight/dc_224/1058.jpg,00093-7287-89_D22FE95F
1059.jpg,00093-2275-34_D82D6C1B,93,2275,False,False,False,fcn_mix_weight/dc_224/1059.jpg,00093-2275-34_D82D6C1B
106.jpg,00093-7242-06_76293B69,93,7242,False,False,False,fcn_mix_weight/dc_224/106.jpg,00093-7242-06_76293B69
1060.jpg,00093-7292-53_781B3C09,93,7292,False,True,False,fcn_mix_weight/dc_224/1060.jpg,00093-7292-53_781B3C09
1061.jpg,42043-0190-04_6D1DB6BD,42043,190,False,False,False,fcn_mix_weight/dc_224/1061.jpg,42043-0190-04_6D1DB6BD
1062.jpg,00074-6594-90_AB1D55FA,74,6594,False,False,False,fcn_mix_weight/dc_224/1062.jpg,00074-6594-90_AB1D55FA
1064.jpg,00093-7386-56_092F84AC,93,7386,False,False,False,fcn_mix_weight/dc_224/1064.jpg,00093-7386-56_092F84AC
1066.jpg,00007-4882-13_E118F097,7,4882,False,False,False,fcn_mix_weight/dc_224/1066.jpg,00007-4882-13_E118F097
1068.jpg,60505-1308-01_4F21A7DD,60505,1308,False,True,False,fcn_mix_weight/dc_224/1068.jpg,60505-1308-01_4F21A7DD
107.jpg,68180-0479-01_B4215A0A,68180,479,False,True,False,fcn_mix_weight/dc_224/107.jpg,68180-0479-01_B4215A0A
1072.jpg,00555-0869-02_B32F59EA,555,869,False,False,False,fcn_mix_weight/dc_224/1072.jpg,00555-0869-02_B32F59EA
1073.jpg,00093-5290-56_21281080,93,5290,False,False,False,fcn_mix_weight/dc_224/1073.jpg,00093-5290-56_21281080
1074.jpg,50111-0852-01_7B303DB1,50111,852,False,True,False,fcn_mix_weight/dc_224/1074.jpg,50111-0852-01_7B303DB1
1075.jpg,00093-0054-01_7226B965,93,54,False,True,False,fcn_mix_weight/dc_224/1075.jpg,00093-0054-01_7226B965
1076.jpg,62037-0577-01_10210878,62037,577,False,False,False,fcn_mix_weight/dc_224/1076.jpg,62037-0577-01_10210878
1077.jpg,67767-0133-60_26269354,67767,133,False,False,False,fcn_mix_weight/dc_224/1077.jpg,67767-0133-60_26269354
1078.jpg,00378-2625-01_CE23E72F,378,2625,False,True,False,fcn_mix_weight/dc_224/1078.jpg,00378-2625-01_CE23E72F
108.jpg,00093-7180-01_482BA47D,93,7180,False,True,False,fcn_mix_weight/dc_224/108.jpg,00093-7180-01_482BA47D
1080.jpg,00093-8035-01_DC266E63,93,8035,False,True,False,fcn_mix_weight/dc_224/1080.jpg,00093-8035-01_DC266E63
1081.jpg,00555-0285-02_F52B7AAB,555,285,False,False,False,fcn_mix_weight/dc_224/1081.jpg,00555-0285-02_F52B7AAB
1082.jpg,00603-2957-21_46232309,603,2957,False,False,False,fcn_mix_weight/dc_224/1082.jpg,00603-2957-21_46232309
1083.jpg,00093-0220-56_37299BCC,93,220,False,True,False,fcn_mix_weight/dc_224/1083.jpg,00093-0220-56_37299BCC
1084.jpg,00093-2932-01_DA296D4B,93,2932,False,True,False,fcn_mix_weight/dc_224/1084.jpg,00093-2932-01_DA296D4B
1085.jpg,59762-2003-01_EC1DF61F,59762,2003,False,True,False,fcn_mix_weight/dc_224/1085.jpg,59762-2003-01_EC1DF61F
1086.jpg,00832-1025-00_73233989,832,1025,False,False,False,fcn_mix_weight/dc_224/1086.jpg,00832-1025-00_73233989
1088.jpg,00093-9774-01_F922FC97,93,9774,False,False,False,fcn_mix_weight/dc_224/1088.jpg,00093-9774-01_F922FC97
109.jpg,63010-0027-70_141B8A3C,63010,27,False,False,False,fcn_mix_weight/dc_224/109.jpg,63010-0027-70_141B8A3C
1090.jpg,00054-4728-25_8723C3EE,54,4728,False,False,False,fcn_mix_weight/dc_224/1090.jpg,00054-4728-25_8723C3EE
1094.jpg,00054-2526-25_961C4B22,54,2526,False,False,False,fcn_mix_weight/dc_224/1094.jpg,00054-2526-25_961C4B22
1095.jpg,59762-5021-01_19230CB8,59762,5021,False,True,False,fcn_mix_weight/dc_224/1095.jpg,59762-5021-01_19230CB8
1096.jpg,00093-7181-01_2D2B96CC,93,7181,False,False,False,fcn_mix_weight/dc_224/1096.jpg,00093-7181-01_2D2B96CC
1097.jpg,60505-2580-09_9B1DCDFE,60505,2580,False,True,False,fcn_mix_weight/dc_224/1097.jpg,60505-2580-09_9B1DCDFE
1099.jpg,00093-7242-06_76293B69,93,7242,False,True,False,fcn_mix_weight/dc_224/1099.jpg,00093-7242-06_76293B69
11.jpg,00093-5207-01_782BBC1D,93,5207,False,False,False,fcn_mix_weight/dc_224/11.jpg,00093-5207-01_782BBC1D
110.jpg,00093-1060-01_DC29EE4F,93,1060,False,True,False,fcn_mix_weight/dc_224/110.jpg,00093-1060-01_DC29EE4F
1100.jpg,00093-1052-01_AE29D76E,93,1052,False,False,False,fcn_mix_weight/dc_224/1100.jpg,00093-1052-01_AE29D76E
1102.jpg,00591-0406-01_5C21AE6D,591,406,False,False,False,fcn_mix_weight/dc_224/1102.jpg,00591-0406-01_5C21AE6D
1103.jpg,00093-0012-98_4D29A6AD,93,12,False,False,False,fcn_mix_weight/dc_224/1103.jpg,00093-0012-98_4D29A6AD
1105.jpg,00228-2803-11_34269A44,228,2803,False,False,False,fcn_mix_weight/dc_224/1105.jpg,00228-2803-11_34269A44
1106.jpg,23155-0062-01_D91D6CAB,23155,62,False,True,False,fcn_mix_weight/dc_224/1106.jpg,23155-0062-01_D91D6CAB
1108.jpg,00093-7325-01_852D42DA,93,7325,False,False,False,fcn_mix_weight/dc_224/1108.jpg,00093-7325-01_852D42DA
1109.jpg,00781-2054-01_A30ED1E6,781,2054,False,False,False,fcn_mix_weight/dc_224/1109.jpg,00781-2054-01_A30ED1E6
111.jpg,00023-9350-07_D4196A7B,23,9350,False,True,False,fcn_mix_weight/dc_224/111.jpg,00023-9350-07_D4196A7B
1110.jpg,65862-0144-01_5E212F49,65862,144,False,True,False,fcn_mix_weight/dc_224/1110.jpg,65862-0144-01_5E212F49
1111.jpg,63304-0579-01_5D26AEB5,63304,579,False,False,False,fcn_mix_weight/dc_224/1111.jpg,63304-0579-01_5D26AEB5
1112.jpg,00093-2047-56_EA29752B,93,2047,False,False,False,fcn_mix_weight/dc_224/1112.jpg,00093-2047-56_EA29752B
1114.jpg,00093-5502-01_742DBA1D,93,5502,False,True,False,fcn_mix_weight/dc_224/1114.jpg,00093-5502-01_742DBA1D
1117.jpg,99207-0461-30_EF1C7793,99207,461,False,True,False,fcn_mix_weight/dc_224/1117.jpg,99207-0461-30_EF1C7793
1118.jpg,51285-0091-58_8F2DC79E,51285,91,False,False,False,fcn_mix_weight/dc_224/1118.jpg,51285-0091-58_8F2DC79E
112.jpg,50111-0434-01_F22FF97F,50111,434,False,True,False,fcn_mix_weight/dc_224/112.jpg,50111-0434-01_F22FF97F
1120.jpg,00173-0758-60_E019704B,173,758,False,True,False,fcn_mix_weight/dc_224/1120.jpg,00173-0758-60_E019704B
1121.jpg,00093-4405-01_072D838C,93,4405,False,False,False,fcn_mix_weight/dc_224/1121.jpg,00093-4405-01_072D838C
1122.jpg,00093-5035-01_472DA39D,93,5035,False,True,False,fcn_mix_weight/dc_224/1122.jpg,00093-5035-01_472DA39D
1124.jpg,00093-1077-01_60293059,93,1077,False,False,False,fcn_mix_weight/dc_224/1124.jpg,00093-1077-01_60293059
1126.jpg,00093-3171-01_10268814,93,3171,False,True,False,fcn_mix_weight/dc_224/1126.jpg,00093-3171-01_10268814
1127.jpg,50111-0483-01_333019E0,50111,483,False,True,False,fcn_mix_weight/dc_224/1127.jpg,50111-0483-01_333019E0
1128.jpg,00093-7493-06_DB2FEDDF,93,7493,False,True,False,fcn_mix_weight/dc_224/1128.jpg,00093-7493-06_DB2FEDDF
1129.jpg,00172-4364-60_66243311,172,4364,False,False,False,fcn_mix_weight/dc_224/1129.jpg,00172-4364-60_66243311
113.jpg,65862-0064-01_252392CC,65862,64,False,True,False,fcn_mix_weight/dc_224/113.jpg,65862-0064-01_252392CC
1130.jpg,00093-7485-20_C73063F3,93,7485,False,False,False,fcn_mix_weight/dc_224/1130.jpg,00093-7485-20_C73063F3
1131.jpg,00093-5353-01_03270198,93,5353,False,True,False,fcn_mix_weight/dc_224/1131.jpg,00093-5353-01_03270198
1132.jpg,00378-2625-01_CE23E72F,378,2625,False,True,False,fcn_mix_weight/dc_224/1132.jpg,00378-2625-01_CE23E72F
1133.jpg,53489-0105-01_3D269EF4,53489,105,False,True,False,fcn_mix_weight/dc_224/1133.jpg,53489-0105-01_3D269EF4
1134.jpg,29033-0020-12_BE135F6A,29033,20,False,True,False,fcn_mix_weight/dc_224/1134.jpg,29033-0020-12_BE135F6A
1135.jpg,50111-0470-01_FB2FFDFF,50111,470,False,False,False,fcn_mix_weight/dc_224/1135.jpg,50111-0470-01_FB2FFDFF
1136.jpg,00093-2203-01_CE27E77F,93,2203,False,False,False,fcn_mix_weight/dc_224/1136.jpg,00093-2203-01_CE27E77F
1138.jpg,00378-1823-01_D723EBAF,378,1823,False,False,False,fcn_mix_weight/dc_224/1138.jpg,00378-1823-01_D723EBAF
1139.jpg,00093-1024-06_8E29C77E,93,1024,False,False,False,fcn_mix_weight/dc_224/1139.jpg,00093-1024-06_8E29C77E
114.jpg,50111-0471-01_18300C00,50111,471,False,True,False,fcn_mix_weight/dc_224/114.jpg,50111-0471-01_18300C00
1141.jpg,00004-0800-85_491E24C1,4,800,False,True,False,fcn_mix_weight/dc_224/1141.jpg,00004-0800-85_491E24C1
1143.jpg,62559-1507-00_8415C24E,62559,1507,False,True,False,fcn_mix_weight/dc_224/1143.jpg,62559-1507-00_8415C24E
1144.jpg,00555-1021-01_D52B6AEB,555,1021,False,True,False,fcn_mix_weight/dc_224/1144.jpg,00555-1021-01_D52B6AEB
1145.jpg,00555-9010-58_3B2F9D9C,555,9010,False,False,False,fcn_mix_weight/dc_224/1145.jpg,00555-9010-58_3B2F9D9C
1149.jpg,00093-7168-98_4229A13D,93,7168,False,True,False,fcn_mix_weight/dc_224/1149.jpg,00093-7168-98_4229A13D
1153.jpg,00172-4365-60_1C280E70,172,4365,False,True,False,fcn_mix_weight/dc_224/1153.jpg,00172-4365-60_1C280E70
1154.jpg,00093-0576-06_DB23EDBF,93,576,False,False,False,fcn_mix_weight/dc_224/1154.jpg,00093-0576-06_DB23EDBF
1155.jpg,65162-0212-11_AD1C56C2,65162,212,False,False,False,fcn_mix_weight/dc_224/1155.jpg,65162-0212-11_AD1C56C2
1156.jpg,00172-2083-60_B122D8F6,172,2083,False,True,False,fcn_mix_weight/dc_224/1156.jpg,00172-2083-60_B122D8F6
1157.jpg,00591-2473-19_F11D78AB,591,2473,False,True,False,fcn_mix_weight/dc_224/1157.jpg,00591-2473-19_F11D78AB
1159.jpg,00093-7304-65_712F3889,93,7304,False,True,False,fcn_mix_weight/dc_224/1159.jpg,00093-7304-65_712F3889
116.jpg,67767-0133-60_26269354,67767,133,False,True,False,fcn_mix_weight/dc_224/116.jpg,67767-0133-60_26269354
1161.jpg,00378-0232-01_86204302,378,232,False,False,False,fcn_mix_weight/dc_224/1161.jpg,00378-0232-01_86204302
1163.jpg,65862-0050-30_012180AC,65862,50,False,False,False,fcn_mix_weight/dc_224/1163.jpg,65862-0050-30_012180AC
1164.jpg,00093-7178-01_D329E9CF,93,7178,False,False,False,fcn_mix_weight/dc_224/1164.jpg,00093-7178-01_D329E9CF
1165.jpg,00093-7670-01_8327C19E,93,7670,False,True,False,fcn_mix_weight/dc_224/1165.jpg,00093-7670-01_8327C19E
1166.jpg,00173-0758-60_E019704B,173,758,False,True,False,fcn_mix_weight/dc_224/1166.jpg,00173-0758-60_E019704B
1167.jpg,00093-1048-98_C029E06F,93,1048,False,True,False,fcn_mix_weight/dc_224/1167.jpg,00093-1048-98_C029E06F
1168.jpg,00093-7338-01_642D3229,93,7338,False,True,False,fcn_mix_weight/dc_224/1168.jpg,00093-7338-01_642D3229
1169.jpg,00555-1021-01_D52B6AEB,555,1021,False,False,False,fcn_mix_weight/dc_224/1169.jpg,00555-1021-01_D52B6AEB
1170.jpg,00172-2907-60_AA26D556,172,2907,False,True,False,fcn_mix_weight/dc_224/1170.jpg,00172-2907-60_AA26D556
1172.jpg,00378-2180-01_8F23479A,378,2180,False,False,False,fcn_mix_weight/dc_224/1172.jpg,00378-2180-01_8F23479A
1173.jpg,00093-7369-56_AD2FD6CE,93,7369,False,True,False,fcn_mix_weight/dc_224/1173.jpg,00093-7369-56_AD2FD6CE
1174.jpg,00093-5171-20_4C2DA60D,93,5171,False,False,False,fcn_mix_weight/dc_224/1174.jpg,00093-5171-20_4C2DA60D
1175.jpg,53489-0384-01_4D202681,53489,384,False,True,False,fcn_mix_weight/dc_224/1175.jpg,53489-0384-01_4D202681
1176.jpg,00054-4182-25_77233BF9,54,4182,False,False,False,fcn_mix_weight/dc_224/1176.jpg,00054-4182-25_77233BF9
1180.jpg,00777-3105-02_061C8364,777,3105,False,False,False,fcn_mix_weight/dc_224/1180.jpg,00777-3105-02_061C8364
1181.jpg,00093-7206-56_9F2FCFDE,93,7206,False,False,False,fcn_mix_weight/dc_224/1181.jpg,00093-7206-56_9F2FCFDE
1182.jpg,65580-0304-03_011280A4,65580,304,False,True,False,fcn_mix_weight/dc_224/1182.jpg,65580-0304-03_011280A4
1183.jpg,13811-0583-30_911DC8BE,13811,583,False,False,False,fcn_mix_weight/dc_224/1183.jpg,13811-0583-30_911DC8BE
1185.jpg,00597-0046-60_C01DE05F,597,46,False,True,False,fcn_mix_weight/dc_224/1185.jpg,00597-0046-60_C01DE05F
1186.jpg,65862-0537-50_3A1B9D5C,65862,537,False,True,False,fcn_mix_weight/dc_224/1186.jpg,65862-0537-50_3A1B9D5C
1187.jpg,00378-1105-01_D822EC47,378,1105,False,False,False,fcn_mix_weight/dc_224/1187.jpg,00378-1105-01_D822EC47
1188.jpg,00378-1803-01_2A23950C,378,1803,False,True,False,fcn_mix_weight/dc_224/1188.jpg,00378-1803-01_2A23950C
119.jpg,60505-1308-01_4F21A7DD,60505,1308,False,False,False,fcn_mix_weight/dc_224/119.jpg,60505-1308-01_4F21A7DD
1190.jpg,00007-4882-13_E118F097,7,4882,False,True,False,fcn_mix_weight/dc_224/1190.jpg,00007-4882-13_E118F097
1191.jpg,00093-5112-98_4E2D2719,93,5112,False,False,False,fcn_mix_weight/dc_224/1191.jpg,00093-5112-98_4E2D2719
1194.jpg,00093-3125-01_DD26EEA7,93,3125,False,True,False,fcn_mix_weight/dc_224/1194.jpg,00093-3125-01_DD26EEA7
1195.jpg,39822-0205-01_7F1C3FB1,39822,205,False,False,False,fcn_mix_weight/dc_224/1195.jpg,39822-0205-01_7F1C3FB1
1196.jpg,00093-7243-06_7B293DD9,93,7243,False,False,False,fcn_mix_weight/dc_224/1196.jpg,00093-7243-06_7B293DD9
1197.jpg,49884-0401-91_421CA105,49884,401,False,False,False,fcn_mix_weight/dc_224/1197.jpg,49884-0401-91_421CA105
1199.jpg,00093-4356-01_0E210728,93,4356,False,False,False,fcn_mix_weight/dc_224/1199.jpg,00093-4356-01_0E210728
12.jpg,00093-7426-56_DC27EE6F,93,7426,False,True,False,fcn_mix_weight/dc_224/12.jpg,00093-7426-56_DC27EE6F
120.jpg,00781-2020-05_D812EC47,781,2020,False,False,False,fcn_mix_weight/dc_224/120.jpg,00781-2020-05_D812EC47
1200.jpg,00093-3147-01_24231258,93,3147,False,False,False,fcn_mix_weight/dc_224/1200.jpg,00093-3147-01_24231258
1202.jpg,50111-0852-01_7B303DB1,50111,852,False,False,False,fcn_mix_weight/dc_224/1202.jpg,50111-0852-01_7B303DB1
1203.jpg,00555-0285-02_F52B7AAB,555,285,False,False,False,fcn_mix_weight/dc_224/1203.jpg,00555-0285-02_F52B7AAB
1204.jpg,62037-0577-01_10210878,62037,577,False,True,False,fcn_mix_weight/dc_224/1204.jpg,62037-0577-01_10210878
1205.jpg,00093-7464-56_132809F0,93,7464,False,True,False,fcn_mix_weight/dc_224/1205.jpg,00093-7464-56_132809F0
1207.jpg,59762-2858-01_00200070,59762,2858,False,True,False,fcn_mix_weight/dc_224/1207.jpg,59762-2858-01_00200070
1208.jpg,51248-0151-03_5A1DAD5D,51248,151,False,False,False,fcn_mix_weight/dc_224/1208.jpg,51248-0151-03_5A1DAD5D
121.jpg,00093-0199-01_CD266683,93,199,False,True,False,fcn_mix_weight/dc_224/121.jpg,00093-0199-01_CD266683
1210.jpg,00555-0589-01_172F8B9C,555,589,False,False,False,fcn_mix_weight/dc_224/1210.jpg,00555-0589-01_172F8B9C
1211.jpg,41616-0759-83_671DB3BD,41616,759,False,True,False,fcn_mix_weight/dc_224/1211.jpg,41616-0759-83_671DB3BD
1212.jpg,00093-1005-01_9629CB0E,93,1005,False,True,False,fcn_mix_weight/dc_224/1212.jpg,00093-1005-01_9629CB0E
1214.jpg,00378-1811-01_5123A8BD,378,1811,False,True,False,fcn_mix_weight/dc_224/1214.jpg,00378-1811-01_5123A8BD
1215.jpg,00093-7477-01_9B294DCA,93,7477,False,True,False,fcn_mix_weight/dc_224/1215.jpg,00093-7477-01_9B294DCA
1216.jpg,00054-4728-25_8723C3EE,54,4728,False,False,False,fcn_mix_weight/dc_224/1216.jpg,00054-4728-25_8723C3EE
1217.jpg,00093-5124-01_3D2D9E8C,93,5124,False,True,False,fcn_mix_weight/dc_224/1217.jpg,00093-5124-01_3D2D9E8C
1218.jpg,00186-1090-05_0D1D86EC,186,1090,False,True,False,fcn_mix_weight/dc_224/1218.jpg,00186-1090-05_0D1D86EC
122.jpg,00378-3857-77_FD1C7EE3,378,3857,False,False,False,fcn_mix_weight/dc_224/122.jpg,00378-3857-77_FD1C7EE3
1220.jpg,00023-9350-07_D4196A7B,23,9350,False,True,False,fcn_mix_weight/dc_224/1220.jpg,00023-9350-07_D4196A7B
1221.jpg,00555-0484-01_092B84CC,555,484,False,False,False,fcn_mix_weight/dc_224/1221.jpg,00555-0484-01_092B84CC
123.jpg,00186-0520-60_C41DE20F,186,520,False,True,False,fcn_mix_weight/dc_224/123.jpg,00186-0520-60_C41DE20F
1232.jpg,66582-0313-31_931DC9AE,66582,313,False,True,False,fcn_mix_weight/dc_224/1232.jpg,66582-0313-31_931DC9AE
1234.jpg,00143-1425-01_B12658A2,143,1425,False,True,False,fcn_mix_weight/dc_224/1234.jpg,00143-1425-01_B12658A2
1235.jpg,00378-6232-01_70213849,378,6232,False,False,False,fcn_mix_weight/dc_224/1235.jpg,00378-6232-01_70213849
1236.jpg,00093-7287-89_D22FE95F,93,7287,False,False,False,fcn_mix_weight/dc_224/1236.jpg,00093-7287-89_D22FE95F
1237.jpg,00555-0969-02_0C300600,555,969,False,False,False,fcn_mix_weight/dc_224/1237.jpg,00555-0969-02_0C300600
1238.jpg,00093-4237-01_A323D19E,93,4237,False,False,False,fcn_mix_weight/dc_224/1238.jpg,00093-4237-01_A323D19E
124.jpg,00093-5126-01_382D9C7C,93,5126,False,True,False,fcn_mix_weight/dc_224/124.jpg,00093-5126-01_382D9C7C
1245.jpg,00093-4740-01_F02D781B,93,4740,False,False,False,fcn_mix_weight/dc_224/1245.jpg,00093-4740-01_F02D781B
1248.jpg,00378-0208-01_99204CF2,378,208,False,False,False,fcn_mix_weight/dc_224/1248.jpg,00378-0208-01_99204CF2
1249.jpg,00093-4443-01_9E2D4F0A,93,4443,False,False,False,fcn_mix_weight/dc_224/1249.jpg,00093-4443-01_9E2D4F0A
1251.jpg,41616-0636-83_1A240D60,41616,636,False,True,False,fcn_mix_weight/dc_224/1251.jpg,41616-0636-83_1A240D60
1253.jpg,00378-1105-01_D822EC47,378,1105,False,True,False,fcn_mix_weight/dc_224/1253.jpg,00378-1105-01_D822EC47
1254.jpg,00093-7156-56_DF27EF8F,93,7156,False,True,False,fcn_mix_weight/dc_224/1254.jpg,00093-7156-56_DF27EF8F
1255.jpg,00781-1966-01_B5265AE2,781,1966,False,True,False,fcn_mix_weight/dc_224/1255.jpg,00781-1966-01_B5265AE2
1256.jpg,00093-7540-06_6D2936E9,93,7540,False,True,False,fcn_mix_weight/dc_224/1256.jpg,00093-7540-06_6D2936E9
1257.jpg,51285-0087-87_8C2FC64E,51285,87,False,True,False,fcn_mix_weight/dc_224/1257.jpg,51285-0087-87_8C2FC64E
1259.jpg,00093-1078-53_8529C2FE,93,1078,False,True,False,fcn_mix_weight/dc_224/1259.jpg,00093-1078-53_8529C2FE
126.jpg,51285-0697-02_8E2F475A,51285,697,False,False,False,fcn_mix_weight/dc_224/126.jpg,51285-0697-02_8E2F475A
1260.jpg,00093-2060-98_072983CC,93,2060,False,True,False,fcn_mix_weight/dc_224/1260.jpg,00093-2060-98_072983CC
1262.jpg,00093-0753-01_A526D2E6,93,753,False,True,False,fcn_mix_weight/dc_224/1262.jpg,00093-0753-01_A526D2E6
1263.jpg,00093-5710-01_3F2B9FCC,93,5710,False,True,False,fcn_mix_weight/dc_224/1263.jpg,00093-5710-01_3F2B9FCC
1264.jpg,68462-0361-01_D222E917,68462,361,False,False,False,fcn_mix_weight/dc_224/1264.jpg,68462-0361-01_D222E917
1267.jpg,00093-7254-01_632F3199,93,7254,False,True,False,fcn_mix_weight/dc_224/1267.jpg,00093-7254-01_632F3199
