images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label
1195.jpg,39822-0205-01_7F1C3FB1,39822,205,False,False,False,fcn_mix_weight/dc_224/1195.jpg,39822-0205-01_7F1C3FB1
1199.jpg,00093-4356-01_0E210728,93,4356,False,False,False,fcn_mix_weight/dc_224/1199.jpg,00093-4356-01_0E210728
120.jpg,00781-2020-05_D812EC47,781,2020,False,False,False,fcn_mix_weight/dc_224/120.jpg,00781-2020-05_D812EC47
1200.jpg,00093-3147-01_24231258,93,3147,False,False,False,fcn_mix_weight/dc_224/1200.jpg,00093-3147-01_24231258
1203.jpg,00555-0285-02_F52B7AAB,555,285,False,False,False,fcn_mix_weight/dc_224/1203.jpg,00555-0285-02_F52B7AAB
1211.jpg,41616-0759-83_671DB3BD,41616,759,False,True,False,fcn_mix_weight/dc_224/1211.jpg,41616-0759-83_671DB3BD
1212.jpg,00093-1005-01_9629CB0E,93,1005,False,True,False,fcn_mix_weight/dc_224/1212.jpg,00093-1005-01_9629CB0E
1215.jpg,00093-7477-01_9B294DCA,93,7477,False,True,False,fcn_mix_weight/dc_224/1215.jpg,00093-7477-01_9B294DCA
1267.jpg,00093-7254-01_632F3199,93,7254,False,True,False,fcn_mix_weight/dc_224/1267.jpg,00093-7254-01_632F3199
1276.jpg,00093-1005-01_9629CB0E,93,1005,False,True,False,fcn_mix_weight/dc_224/1276.jpg,00093-1005-01_9629CB0E
1285.jpg,50111-0441-01_E02F706B,50111,441,False,True,False,fcn_mix_weight/dc_224/1285.jpg,50111-0441-01_E02F706B
1297.jpg,00781-2020-05_D812EC47,781,2020,False,False,False,fcn_mix_weight/dc_224/1297.jpg,00781-2020-05_D812EC47
1315.jpg,43386-0660-24_D91DECBF,43386,660,False,True,False,fcn_mix_weight/dc_224/1315.jpg,43386-0660-24_D91DECBF
1325.jpg,00093-7234-01_B13058E2,93,7234,False,False,False,fcn_mix_weight/dc_224/1325.jpg,00093-7234-01_B13058E2
1328.jpg,00378-0216-01_74203A31,378,216,False,False,False,fcn_mix_weight/dc_224/1328.jpg,00378-0216-01_74203A31
1329.jpg,00555-9032-70_5B2FAD8D,555,9032,False,False,False,fcn_mix_weight/dc_224/1329.jpg,00555-9032-70_5B2FAD8D
1361.jpg,50419-0488-58_1C190E68,50419,488,False,False,False,fcn_mix_weight/dc_224/1361.jpg,50419-0488-58_1C190E68
1365.jpg,00093-3129-01_B32DD9FE,93,3129,False,False,False,fcn_mix_weight/dc_224/1365.jpg,00093-3129-01_B32DD9FE
1367.jpg,00093-0688-01_3229995C,93,688,False,False,False,fcn_mix_weight/dc_224/1367.jpg,00093-0688-01_3229995C
1372.jpg,00555-9008-67_252F928C,555,9008,False,True,False,fcn_mix_weight/dc_224/1372.jpg,00555-9008-67_252F928C
1375.jpg,00378-1815-01_4423A22D,378,1815,False,False,False,fcn_mix_weight/dc_224/1375.jpg,00378-1815-01_4423A22D
1376.jpg,53489-0146-01_8021C06E,53489,146,False,True,False,fcn_mix_weight/dc_224/1376.jpg,53489-0146-01_8021C06E
138.jpg,00002-4463-30_B5155ACA,2,4463,False,True,False,fcn_mix_weight/dc_224/138.jpg,00002-4463-30_B5155ACA
1386.jpg,00378-1411-01_8023407A,378,1411,False,True,False,fcn_mix_weight/dc_224/1386.jpg,00378-1411-01_8023407A
1397.jpg,00093-7477-01_9B294DCA,93,7477,False,True,False,fcn_mix_weight/dc_224/1397.jpg,00093-7477-01_9B294DCA
1410.jpg,00172-4365-60_1C280E70,172,4365,False,False,False,fcn_mix_weight/dc_224/1410.jpg,00172-4365-60_1C280E70
1419.jpg,00002-4463-30_B5155ACA,2,4463,False,False,False,fcn_mix_weight/dc_224/1419.jpg,00002-4463-30_B5155ACA
1426.jpg,51672-4032-01_E52672E3,51672,4032,False,True,False,fcn_mix_weight/dc_224/1426.jpg,51672-4032-01_E52672E3
1427.jpg,53489-0146-01_8021C06E,53489,146,False,True,False,fcn_mix_weight/dc_224/1427.jpg,53489-0146-01_8021C06E
1434.jpg,00378-2537-01_04268244,378,2537,False,False,False,fcn_mix_weight/dc_224/1434.jpg,00378-2537-01_04268244
1443.jpg,63010-0027-70_141B8A3C,63010,27,False,True,False,fcn_mix_weight/dc_224/1443.jpg,63010-0027-70_141B8A3C
1454.jpg,00173-0760-60_FB197DCB,173,760,False,False,False,fcn_mix_weight/dc_224/1454.jpg,00173-0760-60_FB197DCB
1456.jpg,00093-3129-01_B32DD9FE,93,3129,False,True,False,fcn_mix_weight/dc_224/1456.jpg,00093-3129-01_B32DD9FE
1458.jpg,00093-7296-01_F727FBEF,93,7296,False,True,False,fcn_mix_weight/dc_224/1458.jpg,00093-7296-01_F727FBEF
146.jpg,50458-0925-50_741B3A59,50458,925,False,False,False,fcn_mix_weight/dc_224/146.jpg,50458-0925-50_741B3A59
1461.jpg,00555-0138-09_122B894C,555,138,False,False,False,fcn_mix_weight/dc_224/1461.jpg,00555-0138-09_122B894C
1464.jpg,00007-4892-20_BE18DF56,7,4892,False,False,False,fcn_mix_weight/dc_224/1464.jpg,00007-4892-20_BE18DF56
1489.jpg,00378-1411-01_8023407A,378,1411,False,True,False,fcn_mix_weight/dc_224/1489.jpg,00378-1411-01_8023407A
1499.jpg,55111-0344-30_24241210,55111,344,False,False,False,fcn_mix_weight/dc_224/1499.jpg,55111-0344-30_24241210
15.jpg,00555-0285-02_F52B7AAB,555,285,False,True,False,fcn_mix_weight/dc_224/15.jpg,00555-0285-02_F52B7AAB
150.jpg,59762-5008-01_8508C2E6,59762,5008,False,True,False,fcn_mix_weight/dc_224/150.jpg,59762-5008-01_8508C2E6
1510.jpg,00378-7003-93_74243A01,378,7003,False,False,False,fcn_mix_weight/dc_224/1510.jpg,00378-7003-93_74243A01
1518.jpg,00093-7369-56_AD2FD6CE,93,7369,False,True,False,fcn_mix_weight/dc_224/1518.jpg,00093-7369-56_AD2FD6CE
1519.jpg,00093-7477-01_9B294DCA,93,7477,False,False,False,fcn_mix_weight/dc_224/1519.jpg,00093-7477-01_9B294DCA
1527.jpg,16110-0075-01_D21FE93F,16110,75,False,False,False,fcn_mix_weight/dc_224/1527.jpg,16110-0075-01_D21FE93F
1528.jpg,63010-0027-70_141B8A3C,63010,27,False,True,False,fcn_mix_weight/dc_224/1528.jpg,63010-0027-70_141B8A3C
1530.jpg,00093-4068-01_CC26E637,93,4068,False,True,False,fcn_mix_weight/dc_224/1530.jpg,00093-4068-01_CC26E637
1541.jpg,00093-4067-01_CE26E757,93,4067,False,False,False,fcn_mix_weight/dc_224/1541.jpg,00093-4067-01_CE26E757
1543.jpg,00172-7312-46_972BCBDE,172,7312,False,True,False,fcn_mix_weight/dc_224/1543.jpg,00172-7312-46_972BCBDE
1551.jpg,51672-4032-01_E52672E3,51672,4032,False,False,False,fcn_mix_weight/dc_224/1551.jpg,51672-4032-01_E52672E3
1568.jpg,00054-0109-25_00268004,54,109,False,True,False,fcn_mix_weight/dc_224/1568.jpg,00054-0109-25_00268004
157.jpg,50111-0328-01_55212A99,50111,328,False,True,False,fcn_mix_weight/dc_224/157.jpg,50111-0328-01_55212A99
1574.jpg,65862-0537-50_3A1B9D5C,65862,537,False,True,False,fcn_mix_weight/dc_224/1574.jpg,65862-0537-50_3A1B9D5C
158.jpg,00093-7671-01_FE26FF27,93,7671,False,True,False,fcn_mix_weight/dc_224/158.jpg,00093-7671-01_FE26FF27
1593.jpg,00555-9014-67_9B2FCDCE,555,9014,False,True,False,fcn_mix_weight/dc_224/1593.jpg,00555-9014-67_9B2FCDCE
1602.jpg,59762-5008-01_8508C2E6,59762,5008,False,True,False,fcn_mix_weight/dc_224/1602.jpg,59762-5008-01_8508C2E6
1609.jpg,00093-5703-01_7D2DBE9D,93,5703,False,False,False,fcn_mix_weight/dc_224/1609.jpg,00093-5703-01_7D2DBE9D
1612.jpg,00093-5703-01_7D2DBE9D,93,5703,False,False,False,fcn_mix_weight/dc_224/1612.jpg,00093-5703-01_7D2DBE9D
162.jpg,00378-7003-93_74243A01,378,7003,False,True,False,fcn_mix_weight/dc_224/162.jpg,00378-7003-93_74243A01
1624.jpg,00093-4068-01_CC26E637,93,4068,False,True,False,fcn_mix_weight/dc_224/1624.jpg,00093-4068-01_CC26E637
1636.jpg,00093-0771-98_CA27E56F,93,771,False,True,False,fcn_mix_weight/dc_224/1636.jpg,00093-0771-98_CA27E56F
164.jpg,00093-7254-01_632F3199,93,7254,False,True,False,fcn_mix_weight/dc_224/164.jpg,00093-7254-01_632F3199
1645.jpg,00093-7364-98_AC305672,93,7364,False,True,False,fcn_mix_weight/dc_224/1645.jpg,00093-7364-98_AC305672
165.jpg,00093-5353-01_03270198,93,5353,False,True,False,fcn_mix_weight/dc_224/165.jpg,00093-5353-01_03270198
1652.jpg,00832-1024-00_6E233779,832,1024,False,False,False,fcn_mix_weight/dc_224/1652.jpg,00832-1024-00_6E233779
1660.jpg,68180-0480-01_0A21855C,68180,480,False,True,False,fcn_mix_weight/dc_224/1660.jpg,68180-0480-01_0A21855C
167.jpg,00093-3011-01_202D1008,93,3011,False,False,False,fcn_mix_weight/dc_224/167.jpg,00093-3011-01_202D1008
1674.jpg,00555-9032-70_562FAB1D,555,9032,False,True,False,fcn_mix_weight/dc_224/1674.jpg,00555-9032-70_562FAB1D
1683.jpg,00555-0834-02_932F49CA,555,834,False,True,False,fcn_mix_weight/dc_224/1683.jpg,00555-0834-02_932F49CA
1690.jpg,64764-0805-30_191C8C94,64764,805,False,True,False,fcn_mix_weight/dc_224/1690.jpg,64764-0805-30_191C8C94
1691.jpg,00378-2076-01_5A23AD6D,378,2076,False,True,False,fcn_mix_weight/dc_224/1691.jpg,00378-2076-01_5A23AD6D
1693.jpg,00093-7365-56_AA305552,93,7365,False,True,False,fcn_mix_weight/dc_224/1693.jpg,00093-7365-56_AA305552
17.jpg,00378-3205-01_B41C5A52,378,3205,False,True,False,fcn_mix_weight/dc_224/17.jpg,00378-3205-01_B41C5A52
1701.jpg,00093-7772-01_242D1278,93,7772,False,True,False,fcn_mix_weight/dc_224/1701.jpg,00093-7772-01_242D1278
1710.jpg,00074-9189-90_DF1DEFBF,74,9189,False,True,False,fcn_mix_weight/dc_224/1710.jpg,00074-9189-90_DF1DEFBF
1714.jpg,00093-0771-98_CA27E56F,93,771,False,False,False,fcn_mix_weight/dc_224/1714.jpg,00093-0771-98_CA27E56F
1720.jpg,00555-0140-09_EE2B771B,555,140,False,True,False,fcn_mix_weight/dc_224/1720.jpg,00555-0140-09_EE2B771B
1722.jpg,00093-4356-01_0E210728,93,4356,False,False,False,fcn_mix_weight/dc_224/1722.jpg,00093-4356-01_0E210728
1723.jpg,00093-0756-01_19268C94,93,756,False,False,False,fcn_mix_weight/dc_224/1723.jpg,00093-0756-01_19268C94
1727.jpg,00093-0149-01_2629932C,93,149,False,True,False,fcn_mix_weight/dc_224/1727.jpg,00093-0149-01_2629932C
1745.jpg,00555-9008-67_252F928C,555,9008,False,True,False,fcn_mix_weight/dc_224/1745.jpg,00555-9008-67_252F928C
1749.jpg,00555-0859-02_512F2899,555,859,False,True,False,fcn_mix_weight/dc_224/1749.jpg,00555-0859-02_512F2899
175.jpg,00093-1177-01_4F2B27C9,93,1177,False,False,False,fcn_mix_weight/dc_224/175.jpg,00093-1177-01_4F2B27C9
1761.jpg,00093-1061-01_9329C9EE,93,1061,False,True,False,fcn_mix_weight/dc_224/1761.jpg,00093-1061-01_9329C9EE
1774.jpg,68180-0480-01_0A21855C,68180,480,False,True,False,fcn_mix_weight/dc_224/1774.jpg,68180-0480-01_0A21855C
1780.jpg,00172-4365-60_1C280E70,172,4365,False,True,False,fcn_mix_weight/dc_224/1780.jpg,00172-4365-60_1C280E70
1789.jpg,65862-0053-30_C621630B,65862,53,False,True,False,fcn_mix_weight/dc_224/1789.jpg,65862-0053-30_C621630B
1790.jpg,00555-9008-67_252F928C,555,9008,False,False,False,fcn_mix_weight/dc_224/1790.jpg,00555-9008-67_252F928C
1798.jpg,00555-9032-70_5B2FAD8D,555,9032,False,True,False,fcn_mix_weight/dc_224/1798.jpg,00555-9032-70_5B2FAD8D
1816.jpg,00078-0486-15_E61D736B,78,486,False,True,False,fcn_mix_weight/dc_224/1816.jpg,00078-0486-15_E61D736B
182.jpg,00173-0760-60_FB197DCB,173,760,False,False,False,fcn_mix_weight/dc_224/182.jpg,00173-0760-60_FB197DCB
1824.jpg,00093-7385-56_002F802C,93,7385,False,True,False,fcn_mix_weight/dc_224/1824.jpg,00093-7385-56_002F802C
1827.jpg,00093-7207-56_E62FF37F,93,7207,False,True,False,fcn_mix_weight/dc_224/1827.jpg,00093-7207-56_E62FF37F
1828.jpg,00093-7153-56_E527F2EF,93,7153,False,True,False,fcn_mix_weight/dc_224/1828.jpg,00093-7153-56_E527F2EF
183.jpg,63304-0829-90_D91C6CE3,63304,829,False,False,False,fcn_mix_weight/dc_224/183.jpg,63304-0829-90_D91C6CE3
1839.jpg,00093-5385-06_FB27FDFF,93,5385,False,True,False,fcn_mix_weight/dc_224/1839.jpg,00093-5385-06_FB27FDFF
1841.jpg,00093-4068-01_CC26E637,93,4068,False,True,False,fcn_mix_weight/dc_224/1841.jpg,00093-4068-01_CC26E637
185.jpg,00093-5385-06_FB27FDFF,93,5385,False,True,False,fcn_mix_weight/dc_224/185.jpg,00093-5385-06_FB27FDFF
1850.jpg,50111-0433-01_21301080,50111,433,False,True,False,fcn_mix_weight/dc_224/1850.jpg,50111-0433-01_21301080
1863.jpg,51285-0690-02_852F42DA,51285,690,False,True,False,fcn_mix_weight/dc_224/1863.jpg,51285-0690-02_852F42DA
1865.jpg,15456-0980-04_9418CA26,15456,980,False,True,False,fcn_mix_weight/dc_224/1865.jpg,15456-0980-04_9418CA26
1870.jpg,00093-3147-01_24231258,93,3147,False,True,False,fcn_mix_weight/dc_224/1870.jpg,00093-3147-01_24231258
1872.jpg,00172-4280-60_1D2D8EFC,172,4280,False,True,False,fcn_mix_weight/dc_224/1872.jpg,00172-4280-60_1D2D8EFC
1880.jpg,00781-1507-01_39201C90,781,1507,False,False,False,fcn_mix_weight/dc_224/1880.jpg,00781-1507-01_39201C90
1882.jpg,50111-0324-01_A62F535A,50111,324,False,True,False,fcn_mix_weight/dc_224/1882.jpg,50111-0324-01_A62F535A
1883.jpg,00093-7169-56_1F2B8FDC,93,7169,False,False,False,fcn_mix_weight/dc_224/1883.jpg,00093-7169-56_1F2B8FDC
1900.jpg,00093-7254-01_632F3199,93,7254,False,False,False,fcn_mix_weight/dc_224/1900.jpg,00093-7254-01_632F3199
1910.jpg,00093-4236-01_262D937C,93,4236,False,False,False,fcn_mix_weight/dc_224/1910.jpg,00093-4236-01_262D937C
1918.jpg,00093-1060-01_EE21777B,93,1060,False,False,False,fcn_mix_weight/dc_224/1918.jpg,00093-1060-01_EE21777B
1931.jpg,64764-0805-30_191C8C94,64764,805,False,True,False,fcn_mix_weight/dc_224/1931.jpg,64764-0805-30_191C8C94
1949.jpg,00093-5502-01_742DBA1D,93,5502,False,False,False,fcn_mix_weight/dc_224/1949.jpg,00093-5502-01_742DBA1D
1955.jpg,00378-1411-01_8023407A,378,1411,False,True,False,fcn_mix_weight/dc_224/1955.jpg,00378-1411-01_8023407A
1960.jpg,00093-7369-56_AD2FD6CE,93,7369,False,True,False,fcn_mix_weight/dc_224/1960.jpg,00093-7369-56_AD2FD6CE
1963.jpg,00172-2083-60_B122D8F6,172,2083,False,True,False,fcn_mix_weight/dc_224/1963.jpg,00172-2083-60_B122D8F6
1964.jpg,00378-2076-01_5A23AD6D,378,2076,False,True,False,fcn_mix_weight/dc_224/1964.jpg,00378-2076-01_5A23AD6D
1966.jpg,16252-0591-99_F31D79FB,16252,591,False,True,False,fcn_mix_weight/dc_224/1966.jpg,16252-0591-99_F31D79FB
1971.jpg,00093-7234-01_B13058E2,93,7234,False,False,False,fcn_mix_weight/dc_224/1971.jpg,00093-7234-01_B13058E2
1974.jpg,50111-0468-01_6121B0DD,50111,468,False,False,False,fcn_mix_weight/dc_224/1974.jpg,50111-0468-01_6121B0DD
198.jpg,53489-0146-01_8021C06E,53489,146,False,False,False,fcn_mix_weight/dc_224/198.jpg,53489-0146-01_8021C06E
1986.jpg,00093-5711-01_3A2B9D5C,93,5711,False,True,False,fcn_mix_weight/dc_224/1986.jpg,00093-5711-01_3A2B9D5C
1988.jpg,00093-7442-56_30271848,93,7442,False,True,False,fcn_mix_weight/dc_224/1988.jpg,00093-7442-56_30271848
1999.jpg,50458-0551-01_0F1607A0,50458,551,False,True,False,fcn_mix_weight/dc_224/1999.jpg,50458-0551-01_0F1607A0
2003.jpg,00093-2263-01_0029803C,93,2263,False,True,False,fcn_mix_weight/dc_224/2003.jpg,00093-2263-01_0029803C
2004.jpg,00093-7219-06_72293959,93,7219,False,False,False,fcn_mix_weight/dc_224/2004.jpg,00093-7219-06_72293959
2011.jpg,00173-0760-60_FB197DCB,173,760,False,True,False,fcn_mix_weight/dc_224/2011.jpg,00173-0760-60_FB197DCB
2015.jpg,00378-6231-01_6B2135D9,378,6231,False,True,False,fcn_mix_weight/dc_224/2015.jpg,00378-6231-01_6B2135D9
2020.jpg,00093-5172-20_782D3C19,93,5172,False,False,False,fcn_mix_weight/dc_224/2020.jpg,00093-5172-20_782D3C19
2021.jpg,00172-7310-46_9B2BCDEE,172,7310,False,True,False,fcn_mix_weight/dc_224/2021.jpg,00172-7310-46_9B2BCDEE
2023.jpg,00093-4742-01_E62D736B,93,4742,False,False,False,fcn_mix_weight/dc_224/2023.jpg,00093-4742-01_E62D736B
2024.jpg,00093-7772-01_242D1278,93,7772,False,True,False,fcn_mix_weight/dc_224/2024.jpg,00093-7772-01_242D1278
2029.jpg,63304-0579-01_5D26AEB5,63304,579,False,True,False,fcn_mix_weight/dc_224/2029.jpg,63304-0579-01_5D26AEB5
2038.jpg,00093-0900-01_5A292D59,93,900,False,True,False,fcn_mix_weight/dc_224/2038.jpg,00093-0900-01_5A292D59
2048.jpg,00029-3159-13_E418F247,29,3159,False,True,False,fcn_mix_weight/dc_224/2048.jpg,00029-3159-13_E418F247
205.jpg,00093-7477-01_9B294DCA,93,7477,False,False,False,fcn_mix_weight/dc_224/205.jpg,00093-7477-01_9B294DCA
2052.jpg,50111-0851-01_873243C2,50111,851,False,True,False,fcn_mix_weight/dc_224/2052.jpg,50111-0851-01_873243C2
206.jpg,00093-0463-01_5429AA3D,93,463,False,False,False,fcn_mix_weight/dc_224/206.jpg,00093-0463-01_5429AA3D
2067.jpg,00093-4742-01_E62D736B,93,4742,False,True,False,fcn_mix_weight/dc_224/2067.jpg,00093-4742-01_E62D736B
2073.jpg,53489-0135-01_36211B38,53489,135,False,True,False,fcn_mix_weight/dc_224/2073.jpg,53489-0135-01_36211B38
2093.jpg,65862-0053-30_C621630B,65862,53,False,True,False,fcn_mix_weight/dc_224/2093.jpg,65862-0053-30_C621630B
2096.jpg,00781-1452-01_D720EBF7,781,1452,False,True,False,fcn_mix_weight/dc_224/2096.jpg,00781-1452-01_D720EBF7
2097.jpg,29033-0020-12_BE135F6A,29033,20,False,False,False,fcn_mix_weight/dc_224/2097.jpg,29033-0020-12_BE135F6A
210.jpg,00093-0058-05_5829AC4D,93,58,False,False,False,fcn_mix_weight/dc_224/210.jpg,00093-0058-05_5829AC4D
2101.jpg,00378-3205-01_B41C5A52,378,3205,False,True,False,fcn_mix_weight/dc_224/2101.jpg,00378-3205-01_B41C5A52
2124.jpg,00591-0388-01_BB1FDD9E,591,388,False,False,False,fcn_mix_weight/dc_224/2124.jpg,00591-0388-01_BB1FDD9E
2136.jpg,53489-0143-01_62213159,53489,143,False,False,False,fcn_mix_weight/dc_224/2136.jpg,53489-0143-01_62213159
2138.jpg,00093-7772-01_242D1278,93,7772,False,False,False,fcn_mix_weight/dc_224/2138.jpg,00093-7772-01_242D1278
2143.jpg,00093-0811-01_15270A98,93,811,False,True,False,fcn_mix_weight/dc_224/2143.jpg,00093-0811-01_15270A98
215.jpg,55111-0344-30_24241210,55111,344,False,True,False,fcn_mix_weight/dc_224/215.jpg,55111-0344-30_24241210
216.jpg,00093-0688-01_3229995C,93,688,False,True,False,fcn_mix_weight/dc_224/216.jpg,00093-0688-01_3229995C
2162.jpg,00093-0657-01_302B1808,93,657,False,True,False,fcn_mix_weight/dc_224/2162.jpg,00093-0657-01_302B1808
2165.jpg,64764-0805-30_191C8C94,64764,805,False,True,False,fcn_mix_weight/dc_224/2165.jpg,64764-0805-30_191C8C94
2175.jpg,39822-0205-01_7F1C3FB1,39822,205,False,True,False,fcn_mix_weight/dc_224/2175.jpg,39822-0205-01_7F1C3FB1
2200.jpg,00093-4067-01_CE26E757,93,4067,False,True,False,fcn_mix_weight/dc_224/2200.jpg,00093-4067-01_CE26E757
2204.jpg,00555-9012-58_762FBB3D,555,9012,False,False,False,fcn_mix_weight/dc_224/2204.jpg,00555-9012-58_762FBB3D
2206.jpg,00378-2076-01_5A23AD6D,378,2076,False,True,False,fcn_mix_weight/dc_224/2206.jpg,00378-2076-01_5A23AD6D
2225.jpg,50111-0328-01_55212A99,50111,328,False,False,False,fcn_mix_weight/dc_224/2225.jpg,50111-0328-01_55212A99
2226.jpg,00185-0124-01_AA23551A,185,124,False,False,False,fcn_mix_weight/dc_224/2226.jpg,00185-0124-01_AA23551A
2231.jpg,51672-4032-01_E52672E3,51672,4032,False,True,False,fcn_mix_weight/dc_224/2231.jpg,51672-4032-01_E52672E3
2234.jpg,68180-0480-01_0A21855C,68180,480,False,False,False,fcn_mix_weight/dc_224/2234.jpg,68180-0480-01_0A21855C
2255.jpg,00093-0463-01_5429AA3D,93,463,False,True,False,fcn_mix_weight/dc_224/2255.jpg,00093-0463-01_5429AA3D
2260.jpg,50111-0468-01_6121B0DD,50111,468,False,False,False,fcn_mix_weight/dc_224/2260.jpg,50111-0468-01_6121B0DD
2265.jpg,53489-0135-01_36211B38,53489,135,False,False,False,fcn_mix_weight/dc_224/2265.jpg,53489-0135-01_36211B38
2266.jpg,00093-7442-56_30271848,93,7442,False,True,False,fcn_mix_weight/dc_224/2266.jpg,00093-7442-56_30271848
228.jpg,00172-5729-60_092804E0,172,5729,False,False,False,fcn_mix_weight/dc_224/228.jpg,00172-5729-60_092804E0
2294.jpg,00093-7671-01_FE26FF27,93,7671,False,True,False,fcn_mix_weight/dc_224/2294.jpg,00093-7671-01_FE26FF27
2298.jpg,00555-0859-02_512F2899,555,859,False,True,False,fcn_mix_weight/dc_224/2298.jpg,00555-0859-02_512F2899
2304.jpg,00093-7671-01_FE26FF27,93,7671,False,False,False,fcn_mix_weight/dc_224/2304.jpg,00093-7671-01_FE26FF27
231.jpg,00093-5215-01_562BAB0D,93,5215,False,False,False,fcn_mix_weight/dc_224/231.jpg,00093-5215-01_562BAB0D
2312.jpg,00093-5172-20_782D3C19,93,5172,False,True,False,fcn_mix_weight/dc_224/2312.jpg,00093-5172-20_782D3C19
2319.jpg,00093-5502-01_742DBA1D,93,5502,False,True,False,fcn_mix_weight/dc_224/2319.jpg,00093-5502-01_742DBA1D
232.jpg,00093-0090-01_F32979AB,93,90,False,False,False,fcn_mix_weight/dc_224/232.jpg,00093-0090-01_F32979AB
2323.jpg,00093-0135-01_D32169FB,93,135,False,True,False,fcn_mix_weight/dc_224/2323.jpg,00093-0135-01_D32169FB
2326.jpg,65862-0537-50_3A1B9D5C,65862,537,False,True,False,fcn_mix_weight/dc_224/2326.jpg,65862-0537-50_3A1B9D5C
