images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label
1492.jpg,63304-0693-01_F7267BB3,63304,693,False,True,False,fcn_mix_weight/dc_224/1492.jpg,63304-0693-01_F7267BB3
1497.jpg,00093-0199-01_B6295B4A,93,199,False,False,False,fcn_mix_weight/dc_224/1497.jpg,00093-0199-01_B6295B4A
1500.jpg,50111-0308-01_94294A3A,50111,308,False,True,False,fcn_mix_weight/dc_224/1500.jpg,50111-0308-01_94294A3A
1504.jpg,00093-3125-01_DD26EEA7,93,3125,False,False,False,fcn_mix_weight/dc_224/1504.jpg,00093-3125-01_DD26EEA7
1505.jpg,00093-7292-53_781B3C09,93,7292,False,False,False,fcn_mix_weight/dc_224/1505.jpg,00093-7292-53_781B3C09
1507.jpg,65580-0302-03_04128254,65580,302,False,True,False,fcn_mix_weight/dc_224/1507.jpg,65580-0302-03_04128254
1511.jpg,00093-5247-65_8F26C7D6,93,5247,False,False,False,fcn_mix_weight/dc_224/1511.jpg,00093-5247-65_8F26C7D6
1517.jpg,00555-0874-02_B82F5C5A,555,874,False,True,False,fcn_mix_weight/dc_224/1517.jpg,00555-0874-02_B82F5C5A
1533.jpg,00093-3167-53_10270828,93,3167,False,True,False,fcn_mix_weight/dc_224/1533.jpg,00093-3167-53_10270828
1535.jpg,51285-0087-87_912FC8BE,51285,87,False,True,False,fcn_mix_weight/dc_224/1535.jpg,51285-0087-87_912FC8BE
1537.jpg,65162-0212-11_AD1C56C2,65162,212,False,True,False,fcn_mix_weight/dc_224/1537.jpg,65162-0212-11_AD1C56C2
1538.jpg,65162-0212-11_AD1C56C2,65162,212,False,True,False,fcn_mix_weight/dc_224/1538.jpg,65162-0212-11_AD1C56C2
1540.jpg,63304-0693-01_F7267BB3,63304,693,False,True,False,fcn_mix_weight/dc_224/1540.jpg,63304-0693-01_F7267BB3
1549.jpg,00310-0282-60_0F1C87E4,310,282,False,True,False,fcn_mix_weight/dc_224/1549.jpg,00310-0282-60_0F1C87E4
1550.jpg,41616-0636-83_1A240D60,41616,636,False,True,False,fcn_mix_weight/dc_224/1550.jpg,41616-0636-83_1A240D60
1554.jpg,00555-0633-02_72303931,555,633,False,False,False,fcn_mix_weight/dc_224/1554.jpg,00555-0633-02_72303931
1558.jpg,65862-0052-30_E522F2D7,65862,52,False,False,False,fcn_mix_weight/dc_224/1558.jpg,65862-0052-30_E522F2D7
1559.jpg,00093-7465-98_761DBB6D,93,7465,False,False,False,fcn_mix_weight/dc_224/1559.jpg,00093-7465-98_761DBB6D
156.jpg,53489-0400-01_C01C6053,53489,400,False,True,False,fcn_mix_weight/dc_224/156.jpg,53489-0400-01_C01C6053
1560.jpg,00131-2478-35_B41DDA5E,131,2478,False,True,False,fcn_mix_weight/dc_224/1560.jpg,00131-2478-35_B41DDA5E
1561.jpg,00093-1062-01_A529D2EE,93,1062,False,True,False,fcn_mix_weight/dc_224/1561.jpg,00093-1062-01_A529D2EE
1569.jpg,00093-1122-01_CC29665B,93,1122,False,False,False,fcn_mix_weight/dc_224/1569.jpg,00093-1122-01_CC29665B
1571.jpg,00093-0199-01_B6295B4A,93,199,False,True,False,fcn_mix_weight/dc_224/1571.jpg,00093-0199-01_B6295B4A
1572.jpg,10144-0602-15_FA1DFD3F,10144,602,False,True,False,fcn_mix_weight/dc_224/1572.jpg,10144-0602-15_FA1DFD3F
1577.jpg,00781-5186-01_7A23BD5D,781,5186,False,False,False,fcn_mix_weight/dc_224/1577.jpg,00781-5186-01_7A23BD5D
1591.jpg,00093-7167-98_6129B0CD,93,7167,False,True,False,fcn_mix_weight/dc_224/1591.jpg,00093-7167-98_6129B0CD
1594.jpg,68462-0208-01_7A1B3D59,68462,208,False,False,False,fcn_mix_weight/dc_224/1594.jpg,68462-0208-01_7A1B3D59
161.jpg,00093-4234-01_292D1488,93,4234,False,True,False,fcn_mix_weight/dc_224/161.jpg,00093-4234-01_292D1488
1611.jpg,50111-0563-01_6B243581,50111,563,False,False,False,fcn_mix_weight/dc_224/1611.jpg,50111-0563-01_6B243581
1614.jpg,00093-0757-01_AC2B561A,93,757,False,False,False,fcn_mix_weight/dc_224/1614.jpg,00093-0757-01_AC2B561A
1621.jpg,00093-5142-56_C62D631B,93,5142,False,True,False,fcn_mix_weight/dc_224/1621.jpg,00093-5142-56_C62D631B
1625.jpg,55513-0073-30_1B1C8DE4,55513,73,False,True,False,fcn_mix_weight/dc_224/1625.jpg,55513-0073-30_1B1C8DE4
1627.jpg,63459-0412-30_8B2D45DA,63459,412,False,False,False,fcn_mix_weight/dc_224/1627.jpg,63459-0412-30_8B2D45DA
1628.jpg,00093-0753-01_A526D2E6,93,753,False,False,False,fcn_mix_weight/dc_224/1628.jpg,00093-0753-01_A526D2E6
163.jpg,50111-0398-01_04300270,50111,398,False,True,False,fcn_mix_weight/dc_224/163.jpg,50111-0398-01_04300270
1632.jpg,10144-0602-15_FA1DFD3F,10144,602,False,False,False,fcn_mix_weight/dc_224/1632.jpg,10144-0602-15_FA1DFD3F
1655.jpg,65862-0012-30_052182EC,65862,12,False,False,False,fcn_mix_weight/dc_224/1655.jpg,65862-0012-30_052182EC
1663.jpg,65862-0052-30_E522F2D7,65862,52,False,True,False,fcn_mix_weight/dc_224/1663.jpg,65862-0052-30_E522F2D7
1664.jpg,00555-0874-02_B82F5C5A,555,874,False,True,False,fcn_mix_weight/dc_224/1664.jpg,00555-0874-02_B82F5C5A
1671.jpg,68462-0208-01_7A1B3D59,68462,208,False,False,False,fcn_mix_weight/dc_224/1671.jpg,68462-0208-01_7A1B3D59
1675.jpg,63459-0101-30_DD1C6E93,63459,101,False,True,False,fcn_mix_weight/dc_224/1675.jpg,63459-0101-30_DD1C6E93
1680.jpg,00832-0038-00_BB22DDA6,832,38,False,True,False,fcn_mix_weight/dc_224/1680.jpg,00832-0038-00_BB22DDA6
1684.jpg,00093-4029-01_272713C8,93,4029,False,True,False,fcn_mix_weight/dc_224/1684.jpg,00093-4029-01_272713C8
1688.jpg,00781-5189-01_7523BAED,781,5189,False,False,False,fcn_mix_weight/dc_224/1688.jpg,00781-5189-01_7523BAED
1712.jpg,00002-4464-30_B8155C1A,2,4464,False,True,False,fcn_mix_weight/dc_224/1712.jpg,00002-4464-30_B8155C1A
1716.jpg,00173-0595-00_10230838,173,595,False,True,False,fcn_mix_weight/dc_224/1716.jpg,00173-0595-00_10230838
172.jpg,68382-0022-01_59202C81,68382,22,False,False,False,fcn_mix_weight/dc_224/172.jpg,68382-0022-01_59202C81
1721.jpg,00093-1062-01_A529D2EE,93,1062,False,False,False,fcn_mix_weight/dc_224/1721.jpg,00093-1062-01_A529D2EE
1725.jpg,50111-0563-01_6B243581,50111,563,False,True,False,fcn_mix_weight/dc_224/1725.jpg,50111-0563-01_6B243581
1733.jpg,00093-7115-98_36269B64,93,7115,False,False,False,fcn_mix_weight/dc_224/1733.jpg,00093-7115-98_36269B64
1738.jpg,00591-5307-01_B8215C7A,591,5307,False,False,False,fcn_mix_weight/dc_224/1738.jpg,00591-5307-01_B8215C7A
1741.jpg,00093-0051-01_3E281F50,93,51,False,True,False,fcn_mix_weight/dc_224/1741.jpg,00093-0051-01_3E281F50
1752.jpg,00591-5307-01_B8215C7A,591,5307,False,False,False,fcn_mix_weight/dc_224/1752.jpg,00591-5307-01_B8215C7A
1755.jpg,00093-5142-56_C62D631B,93,5142,False,True,False,fcn_mix_weight/dc_224/1755.jpg,00093-5142-56_C62D631B
1759.jpg,00093-7465-98_761DBB6D,93,7465,False,True,False,fcn_mix_weight/dc_224/1759.jpg,00093-7465-98_761DBB6D
1762.jpg,00093-5770-56_E927F4FF,93,5770,False,True,False,fcn_mix_weight/dc_224/1762.jpg,00093-5770-56_E927F4FF
1767.jpg,00093-0537-01_942B4A7A,93,537,False,False,False,fcn_mix_weight/dc_224/1767.jpg,00093-0537-01_942B4A7A
1769.jpg,00093-1172-01_CC2DE65F,93,1172,False,True,False,fcn_mix_weight/dc_224/1769.jpg,00093-1172-01_CC2DE65F
1771.jpg,00173-0755-00_BC15DE0E,173,755,False,False,False,fcn_mix_weight/dc_224/1771.jpg,00173-0755-00_BC15DE0E
1775.jpg,10144-0602-15_FA1DFD3F,10144,602,False,True,False,fcn_mix_weight/dc_224/1775.jpg,10144-0602-15_FA1DFD3F
1782.jpg,00093-5504-56_292714E8,93,5504,False,True,False,fcn_mix_weight/dc_224/1782.jpg,00093-5504-56_292714E8
1783.jpg,50111-0325-01_D32F69DB,50111,325,False,True,False,fcn_mix_weight/dc_224/1783.jpg,50111-0325-01_D32F69DB
1787.jpg,00093-0924-01_B729DBEE,93,924,False,True,False,fcn_mix_weight/dc_224/1787.jpg,00093-0924-01_B729DBEE
18.jpg,00603-2406-21_92204932,603,2406,False,False,False,fcn_mix_weight/dc_224/18.jpg,00603-2406-21_92204932
1801.jpg,00093-1016-01_BA29DD0E,93,1016,False,True,False,fcn_mix_weight/dc_224/1801.jpg,00093-1016-01_BA29DD0E
1809.jpg,00603-6147-21_212190CC,603,6147,False,True,False,fcn_mix_weight/dc_224/1809.jpg,00603-6147-21_212190CC
1818.jpg,00093-0199-01_B6295B4A,93,199,False,True,False,fcn_mix_weight/dc_224/1818.jpg,00093-0199-01_B6295B4A
1830.jpg,00378-3856-77_F71C7BE3,378,3856,False,True,False,fcn_mix_weight/dc_224/1830.jpg,00378-3856-77_F71C7BE3
1831.jpg,00093-1078-53_8529C2FE,93,1078,False,False,False,fcn_mix_weight/dc_224/1831.jpg,00093-1078-53_8529C2FE
1833.jpg,00093-7147-56_432BA1DD,93,7147,False,True,False,fcn_mix_weight/dc_224/1833.jpg,00093-7147-56_432BA1DD
1840.jpg,51285-0083-70_322F991C,51285,83,False,True,False,fcn_mix_weight/dc_224/1840.jpg,51285-0083-70_322F991C
1844.jpg,00378-0152-01_3D231E88,378,152,False,True,False,fcn_mix_weight/dc_224/1844.jpg,00378-0152-01_3D231E88
1854.jpg,00555-1020-01_D02B687B,555,1020,False,True,False,fcn_mix_weight/dc_224/1854.jpg,00555-1020-01_D02B687B
1859.jpg,00093-1122-01_CC29665B,93,1122,False,False,False,fcn_mix_weight/dc_224/1859.jpg,00093-1122-01_CC29665B
186.jpg,00173-0755-00_BC15DE0E,173,755,False,False,False,fcn_mix_weight/dc_224/186.jpg,00173-0755-00_BC15DE0E
1860.jpg,00093-7223-98_882FC43E,93,7223,False,False,False,fcn_mix_weight/dc_224/1860.jpg,00093-7223-98_882FC43E
1864.jpg,00093-7212-01_9F23CF8E,93,7212,False,False,False,fcn_mix_weight/dc_224/1864.jpg,00093-7212-01_9F23CF8E
1868.jpg,00054-4182-25_77233BF9,54,4182,False,True,False,fcn_mix_weight/dc_224/1868.jpg,00054-4182-25_77233BF9
1869.jpg,68382-0022-01_59202C81,68382,22,False,False,False,fcn_mix_weight/dc_224/1869.jpg,68382-0022-01_59202C81
1874.jpg,00093-5271-56_EB2D75AB,93,5271,False,False,False,fcn_mix_weight/dc_224/1874.jpg,00093-5271-56_EB2D75AB
1878.jpg,00093-7286-89_D62FEB6F,93,7286,False,True,False,fcn_mix_weight/dc_224/1878.jpg,00093-7286-89_D62FEB6F
1886.jpg,00093-7115-98_36269B64,93,7115,False,True,False,fcn_mix_weight/dc_224/1886.jpg,00093-7115-98_36269B64
1892.jpg,00555-0833-02_C12F60DB,555,833,False,False,False,fcn_mix_weight/dc_224/1892.jpg,00555-0833-02_C12F60DB
1897.jpg,00603-2406-21_92204932,603,2406,False,False,False,fcn_mix_weight/dc_224/1897.jpg,00603-2406-21_92204932
1898.jpg,00781-5405-01_4A132549,781,5405,False,True,False,fcn_mix_weight/dc_224/1898.jpg,00781-5405-01_4A132549
1901.jpg,00378-0152-01_3D231E88,378,152,False,True,False,fcn_mix_weight/dc_224/1901.jpg,00378-0152-01_3D231E88
1908.jpg,00172-5728-60_9E27CF4E,172,5728,False,True,False,fcn_mix_weight/dc_224/1908.jpg,00172-5728-60_9E27CF4E
1911.jpg,00591-3202-01_C11FE0FF,591,3202,False,False,False,fcn_mix_weight/dc_224/1911.jpg,00591-3202-01_C11FE0FF
1925.jpg,00093-5050-06_992D4C9A,93,5050,False,True,False,fcn_mix_weight/dc_224/1925.jpg,00093-5050-06_992D4C9A
1932.jpg,65862-0012-30_052182EC,65862,12,False,False,False,fcn_mix_weight/dc_224/1932.jpg,65862-0012-30_052182EC
1938.jpg,00093-7295-01_31281890,93,7295,False,True,False,fcn_mix_weight/dc_224/1938.jpg,00093-7295-01_31281890
1939.jpg,63459-0215-30_D11C6893,63459,215,False,False,False,fcn_mix_weight/dc_224/1939.jpg,63459-0215-30_D11C6893
1942.jpg,50111-0398-01_04300270,50111,398,False,True,False,fcn_mix_weight/dc_224/1942.jpg,50111-0398-01_04300270
1967.jpg,00093-3171-01_10268814,93,3171,False,False,False,fcn_mix_weight/dc_224/1967.jpg,00093-3171-01_10268814
1968.jpg,00093-0537-01_942B4A7A,93,537,False,False,False,fcn_mix_weight/dc_224/1968.jpg,00093-0537-01_942B4A7A
1972.jpg,50111-0398-01_04300270,50111,398,False,False,False,fcn_mix_weight/dc_224/1972.jpg,50111-0398-01_04300270
1980.jpg,00093-0220-56_37299BCC,93,220,False,False,False,fcn_mix_weight/dc_224/1980.jpg,00093-0220-56_37299BCC
1981.jpg,50111-0398-01_04300270,50111,398,False,True,False,fcn_mix_weight/dc_224/1981.jpg,50111-0398-01_04300270
1992.jpg,00378-1811-01_5123A8BD,378,1811,False,True,False,fcn_mix_weight/dc_224/1992.jpg,00378-1811-01_5123A8BD
1997.jpg,00093-2272-34_DD2D6EBB,93,2272,False,False,False,fcn_mix_weight/dc_224/1997.jpg,00093-2272-34_DD2D6EBB
2007.jpg,00228-2803-11_34269A44,228,2803,False,False,False,fcn_mix_weight/dc_224/2007.jpg,00228-2803-11_34269A44
2010.jpg,50111-0325-01_D32F69DB,50111,325,False,True,False,fcn_mix_weight/dc_224/2010.jpg,50111-0325-01_D32F69DB
2012.jpg,00591-3202-01_C11FE0FF,591,3202,False,False,False,fcn_mix_weight/dc_224/2012.jpg,00591-3202-01_C11FE0FF
2013.jpg,00591-3202-01_C11FE0FF,591,3202,False,False,False,fcn_mix_weight/dc_224/2013.jpg,00591-3202-01_C11FE0FF
2022.jpg,51285-0079-97_EE2F775B,51285,79,False,False,False,fcn_mix_weight/dc_224/2022.jpg,51285-0079-97_EE2F775B
2028.jpg,00186-1092-05_191D8CEC,186,1092,False,True,False,fcn_mix_weight/dc_224/2028.jpg,00186-1092-05_191D8CEC
203.jpg,00781-1506-01_36201B40,781,1506,False,True,False,fcn_mix_weight/dc_224/203.jpg,00781-1506-01_36201B40
2034.jpg,00172-3762-60_8B21C5AE,172,3762,False,True,False,fcn_mix_weight/dc_224/2034.jpg,00172-3762-60_8B21C5AE
2041.jpg,00378-3482-01_3023980C,378,3482,False,True,False,fcn_mix_weight/dc_224/2041.jpg,00378-3482-01_3023980C
2049.jpg,00093-7167-98_6129B0CD,93,7167,False,False,False,fcn_mix_weight/dc_224/2049.jpg,00093-7167-98_6129B0CD
2054.jpg,00093-1060-01_DC29EE4F,93,1060,False,False,False,fcn_mix_weight/dc_224/2054.jpg,00093-1060-01_DC29EE4F
2055.jpg,00093-5140-56_1B2D0DF8,93,5140,False,False,False,fcn_mix_weight/dc_224/2055.jpg,00093-5140-56_1B2D0DF8
2069.jpg,00093-4235-01_222D910C,93,4235,False,True,False,fcn_mix_weight/dc_224/2069.jpg,00093-4235-01_222D910C
2079.jpg,00781-2053-01_521E2911,781,2053,False,True,False,fcn_mix_weight/dc_224/2079.jpg,00781-2053-01_521E2911
2081.jpg,65862-0012-30_052182EC,65862,12,False,True,False,fcn_mix_weight/dc_224/2081.jpg,65862-0012-30_052182EC
2084.jpg,00093-7240-06_7F293FE9,93,7240,False,True,False,fcn_mix_weight/dc_224/2084.jpg,00093-7240-06_7F293FE9
2087.jpg,00555-0589-01_172F8B9C,555,589,False,True,False,fcn_mix_weight/dc_224/2087.jpg,00555-0589-01_172F8B9C
2089.jpg,00378-3482-01_3023980C,378,3482,False,True,False,fcn_mix_weight/dc_224/2089.jpg,00378-3482-01_3023980C
21.jpg,00378-1811-01_5123A8BD,378,1811,False,False,False,fcn_mix_weight/dc_224/21.jpg,00378-1811-01_5123A8BD
2107.jpg,00093-0811-01_20231018,93,811,False,False,False,fcn_mix_weight/dc_224/2107.jpg,00093-0811-01_20231018
2109.jpg,00378-0152-01_3D231E88,378,152,False,False,False,fcn_mix_weight/dc_224/2109.jpg,00378-0152-01_3D231E88
2115.jpg,00603-2406-21_92204932,603,2406,False,False,False,fcn_mix_weight/dc_224/2115.jpg,00603-2406-21_92204932
2118.jpg,00093-3002-56_0D2986FC,93,3002,False,False,False,fcn_mix_weight/dc_224/2118.jpg,00093-3002-56_0D2986FC
2135.jpg,00093-0753-01_A526D2E6,93,753,False,False,False,fcn_mix_weight/dc_224/2135.jpg,00093-0753-01_A526D2E6
2152.jpg,00093-5118-98_452D2299,93,5118,False,True,False,fcn_mix_weight/dc_224/2152.jpg,00093-5118-98_452D2299
2155.jpg,00555-1055-86_E33071D3,555,1055,False,True,False,fcn_mix_weight/dc_224/2155.jpg,00555-1055-86_E33071D3
2157.jpg,63459-0215-30_D11C6893,63459,215,False,True,False,fcn_mix_weight/dc_224/2157.jpg,63459-0215-30_D11C6893
2158.jpg,00093-3167-53_10270828,93,3167,False,False,False,fcn_mix_weight/dc_224/2158.jpg,00093-3167-53_10270828
217.jpg,00093-4029-01_272713C8,93,4029,False,False,False,fcn_mix_weight/dc_224/217.jpg,00093-4029-01_272713C8
2170.jpg,00093-7167-98_6129B0CD,93,7167,False,True,False,fcn_mix_weight/dc_224/2170.jpg,00093-7167-98_6129B0CD
