images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label
1141.jpg,00004-0800-85_491E24C1,4,800,False,True,False,fcn_mix_weight/dc_224/1141.jpg,00004-0800-85_491E24C1
1145.jpg,00555-9010-58_3B2F9D9C,555,9010,False,False,False,fcn_mix_weight/dc_224/1145.jpg,00555-9010-58_3B2F9D9C
1149.jpg,00093-7168-98_4229A13D,93,7168,False,True,False,fcn_mix_weight/dc_224/1149.jpg,00093-7168-98_4229A13D
116.jpg,67767-0133-60_26269354,67767,133,False,True,False,fcn_mix_weight/dc_224/116.jpg,67767-0133-60_26269354
1164.jpg,00093-7178-01_D329E9CF,93,7178,False,False,False,fcn_mix_weight/dc_224/1164.jpg,00093-7178-01_D329E9CF
1167.jpg,00093-1048-98_C029E06F,93,1048,False,True,False,fcn_mix_weight/dc_224/1167.jpg,00093-1048-98_C029E06F
1174.jpg,00093-5171-20_4C2DA60D,93,5171,False,False,False,fcn_mix_weight/dc_224/1174.jpg,00093-5171-20_4C2DA60D
1197.jpg,49884-0401-91_421CA105,49884,401,False,False,False,fcn_mix_weight/dc_224/1197.jpg,49884-0401-91_421CA105
12.jpg,00093-7426-56_DC27EE6F,93,7426,False,True,False,fcn_mix_weight/dc_224/12.jpg,00093-7426-56_DC27EE6F
1217.jpg,00093-5124-01_3D2D9E8C,93,5124,False,True,False,fcn_mix_weight/dc_224/1217.jpg,00093-5124-01_3D2D9E8C
122.jpg,00378-3857-77_FD1C7EE3,378,3857,False,False,False,fcn_mix_weight/dc_224/122.jpg,00378-3857-77_FD1C7EE3
124.jpg,00093-5126-01_382D9C7C,93,5126,False,True,False,fcn_mix_weight/dc_224/124.jpg,00093-5126-01_382D9C7C
1245.jpg,00093-4740-01_F02D781B,93,4740,False,False,False,fcn_mix_weight/dc_224/1245.jpg,00093-4740-01_F02D781B
1248.jpg,00378-0208-01_99204CF2,378,208,False,False,False,fcn_mix_weight/dc_224/1248.jpg,00378-0208-01_99204CF2
1256.jpg,00093-7540-06_6D2936E9,93,7540,False,True,False,fcn_mix_weight/dc_224/1256.jpg,00093-7540-06_6D2936E9
1257.jpg,51285-0087-87_8C2FC64E,51285,87,False,True,False,fcn_mix_weight/dc_224/1257.jpg,51285-0087-87_8C2FC64E
1272.jpg,00078-0574-15_3E1D9F4C,78,574,False,True,False,fcn_mix_weight/dc_224/1272.jpg,00078-0574-15_3E1D9F4C
1273.jpg,00555-9010-58_3B2F9D9C,555,9010,False,True,False,fcn_mix_weight/dc_224/1273.jpg,00555-9010-58_3B2F9D9C
1287.jpg,00378-0305-01_332199CC,378,305,False,True,False,fcn_mix_weight/dc_224/1287.jpg,00378-0305-01_332199CC
1289.jpg,00172-5312-70_C127E0EF,172,5312,False,True,False,fcn_mix_weight/dc_224/1289.jpg,00172-5312-70_C127E0EF
1301.jpg,00093-5062-05_942D4A5A,93,5062,False,True,False,fcn_mix_weight/dc_224/1301.jpg,00093-5062-05_942D4A5A
1303.jpg,50111-0434-01_4F212799,50111,434,False,True,False,fcn_mix_weight/dc_224/1303.jpg,50111-0434-01_4F212799
1310.jpg,60505-0185-00_27269384,60505,185,False,True,False,fcn_mix_weight/dc_224/1310.jpg,60505-0185-00_27269384
1319.jpg,60505-0065-01_021D811C,60505,65,False,True,False,fcn_mix_weight/dc_224/1319.jpg,60505-0065-01_021D811C
1324.jpg,00093-0076-01_B722DB96,93,76,False,False,False,fcn_mix_weight/dc_224/1324.jpg,00093-0076-01_B722DB96
133.jpg,00093-5150-01_2E29974C,93,5150,False,False,False,fcn_mix_weight/dc_224/133.jpg,00093-5150-01_2E29974C
1330.jpg,00062-2085-12_06130328,62,2085,False,True,False,fcn_mix_weight/dc_224/1330.jpg,00062-2085-12_06130328
1356.jpg,00093-7178-01_D329E9CF,93,7178,False,True,False,fcn_mix_weight/dc_224/1356.jpg,00093-7178-01_D329E9CF
1362.jpg,00093-0787-01_AE26D766,93,787,False,False,False,fcn_mix_weight/dc_224/1362.jpg,00093-0787-01_AE26D766
1364.jpg,00093-4236-01_112388AC,93,4236,False,False,False,fcn_mix_weight/dc_224/1364.jpg,00093-4236-01_112388AC
1371.jpg,10144-0606-15_FA1DFD0F,10144,606,False,False,False,fcn_mix_weight/dc_224/1371.jpg,10144-0606-15_FA1DFD0F
1373.jpg,00597-0044-37_D116E8D7,597,44,False,True,False,fcn_mix_weight/dc_224/1373.jpg,00597-0044-37_D116E8D7
1378.jpg,00093-0536-01_992B4CEA,93,536,False,False,False,fcn_mix_weight/dc_224/1378.jpg,00093-0536-01_992B4CEA
1379.jpg,00093-7426-56_DC27EE6F,93,7426,False,True,False,fcn_mix_weight/dc_224/1379.jpg,00093-7426-56_DC27EE6F
1380.jpg,00093-1174-01_B52B5AFA,93,1174,False,True,False,fcn_mix_weight/dc_224/1380.jpg,00093-1174-01_B52B5AFA
1392.jpg,68382-0024-01_A12050B2,68382,24,False,True,False,fcn_mix_weight/dc_224/1392.jpg,68382-0024-01_A12050B2
1400.jpg,00378-1165-91_3E201F00,378,1165,False,True,False,fcn_mix_weight/dc_224/1400.jpg,00378-1165-91_3E201F00
1402.jpg,51285-0114-58_942DCA0E,51285,114,False,False,False,fcn_mix_weight/dc_224/1402.jpg,51285-0114-58_942DCA0E
1403.jpg,00093-5506-56_1E270F18,93,5506,False,True,False,fcn_mix_weight/dc_224/1403.jpg,00093-5506-56_1E270F18
1415.jpg,00555-0634-02_5D302EB1,555,634,False,True,False,fcn_mix_weight/dc_224/1415.jpg,00555-0634-02_5D302EB1
1416.jpg,00078-0572-15_381D9C4C,78,572,False,True,False,fcn_mix_weight/dc_224/1416.jpg,00078-0572-15_381D9C4C
1417.jpg,00009-0055-01_CA1DE53F,9,55,False,False,False,fcn_mix_weight/dc_224/1417.jpg,00009-0055-01_CA1DE53F
142.jpg,00078-0521-15_E51D72AB,78,521,False,False,False,fcn_mix_weight/dc_224/142.jpg,00078-0521-15_E51D72AB
1425.jpg,00003-4222-16_F215F93F,3,4222,False,False,False,fcn_mix_weight/dc_224/1425.jpg,00003-4222-16_F215F93F
1439.jpg,00378-0722-19_3E241F00,378,722,False,True,False,fcn_mix_weight/dc_224/1439.jpg,00378-0722-19_3E241F00
1442.jpg,60505-0185-00_27269384,60505,185,False,False,False,fcn_mix_weight/dc_224/1442.jpg,60505-0185-00_27269384
1455.jpg,53489-0648-01_D31DE9BF,53489,648,False,False,False,fcn_mix_weight/dc_224/1455.jpg,53489-0648-01_D31DE9BF
1465.jpg,00093-7155-56_A227D15E,93,7155,False,False,False,fcn_mix_weight/dc_224/1465.jpg,00093-7155-56_A227D15E
1468.jpg,68462-0360-01_06230358,68462,360,False,False,False,fcn_mix_weight/dc_224/1468.jpg,68462-0360-01_06230358
147.jpg,00093-7115-98_732BB9AD,93,7115,False,False,False,fcn_mix_weight/dc_224/147.jpg,00093-7115-98_732BB9AD
1487.jpg,00037-2250-10_BD1D5EFA,37,2250,False,False,False,fcn_mix_weight/dc_224/1487.jpg,00037-2250-10_BD1D5EFA
1488.jpg,00093-7115-98_732BB9AD,93,7115,False,False,False,fcn_mix_weight/dc_224/1488.jpg,00093-7115-98_732BB9AD
1493.jpg,00093-0576-06_6026B005,93,576,False,True,False,fcn_mix_weight/dc_224/1493.jpg,00093-0576-06_6026B005
1496.jpg,00093-0319-01_792B3CF9,93,319,False,False,False,fcn_mix_weight/dc_224/1496.jpg,00093-0319-01_792B3CF9
1501.jpg,00093-1893-01_9C2B4E3A,93,1893,False,False,False,fcn_mix_weight/dc_224/1501.jpg,00093-1893-01_9C2B4E3A
1508.jpg,00093-2270-34_E12D70FB,93,2270,False,False,False,fcn_mix_weight/dc_224/1508.jpg,00093-2270-34_E12D70FB
1512.jpg,00093-5850-01_852BC2AE,93,5850,False,True,False,fcn_mix_weight/dc_224/1512.jpg,00093-5850-01_852BC2AE
1523.jpg,00078-0572-15_381D9C4C,78,572,False,True,False,fcn_mix_weight/dc_224/1523.jpg,00078-0572-15_381D9C4C
1531.jpg,53489-0510-01_14230A48,53489,510,False,False,False,fcn_mix_weight/dc_224/1531.jpg,53489-0510-01_14230A48
154.jpg,00093-4740-01_F02D781B,93,4740,False,True,False,fcn_mix_weight/dc_224/154.jpg,00093-4740-01_F02D781B
155.jpg,50111-0459-01_1C300E70,50111,459,False,True,False,fcn_mix_weight/dc_224/155.jpg,50111-0459-01_1C300E70
1553.jpg,00555-0211-10_C32B61BB,555,211,False,False,False,fcn_mix_weight/dc_224/1553.jpg,00555-0211-10_C32B61BB
1562.jpg,00093-7436-01_8D3046B2,93,7436,False,False,False,fcn_mix_weight/dc_224/1562.jpg,00093-7436-01_8D3046B2
1564.jpg,00172-3762-60_0B2D85FC,172,3762,False,False,False,fcn_mix_weight/dc_224/1564.jpg,00172-3762-60_0B2D85FC
1573.jpg,60505-0185-00_27269384,60505,185,False,True,False,fcn_mix_weight/dc_224/1573.jpg,60505-0185-00_27269384
1576.jpg,67767-0133-60_26269354,67767,133,False,True,False,fcn_mix_weight/dc_224/1576.jpg,67767-0133-60_26269354
1578.jpg,00093-0173-56_A429524A,93,173,False,True,False,fcn_mix_weight/dc_224/1578.jpg,00093-0173-56_A429524A
1581.jpg,55111-0268-30_C422E227,55111,268,False,True,False,fcn_mix_weight/dc_224/1581.jpg,55111-0268-30_C422E227
1582.jpg,00555-9025-42_F22F796B,555,9025,False,False,False,fcn_mix_weight/dc_224/1582.jpg,00555-9025-42_F22F796B
1583.jpg,00378-3857-77_FD1C7EE3,378,3857,False,True,False,fcn_mix_weight/dc_224/1583.jpg,00378-3857-77_FD1C7EE3
1590.jpg,42043-0190-04_6D1DB6BD,42043,190,False,True,False,fcn_mix_weight/dc_224/1590.jpg,42043-0190-04_6D1DB6BD
1596.jpg,64679-0953-01_6A21B55D,64679,953,False,True,False,fcn_mix_weight/dc_224/1596.jpg,64679-0953-01_6A21B55D
1599.jpg,23155-0062-01_D91D6CAB,23155,62,False,True,False,fcn_mix_weight/dc_224/1599.jpg,23155-0062-01_D91D6CAB
16.jpg,59762-5021-01_19230CB8,59762,5021,False,False,False,fcn_mix_weight/dc_224/16.jpg,59762-5021-01_19230CB8
1600.jpg,00781-5046-01_F223F92F,781,5046,False,True,False,fcn_mix_weight/dc_224/1600.jpg,00781-5046-01_F223F92F
1604.jpg,00093-0058-01_00280060,93,58,False,False,False,fcn_mix_weight/dc_224/1604.jpg,00093-0058-01_00280060
1610.jpg,00172-5312-70_C127E0EF,172,5312,False,True,False,fcn_mix_weight/dc_224/1610.jpg,00172-5312-70_C127E0EF
1613.jpg,00172-3758-60_092D04F8,172,3758,False,False,False,fcn_mix_weight/dc_224/1613.jpg,00172-3758-60_092D04F8
1615.jpg,00093-5171-20_4C2DA60D,93,5171,False,False,False,fcn_mix_weight/dc_224/1615.jpg,00093-5171-20_4C2DA60D
1617.jpg,00378-2625-01_CE23E72F,378,2625,False,False,False,fcn_mix_weight/dc_224/1617.jpg,00378-2625-01_CE23E72F
1618.jpg,00172-4358-46_172D8B9C,172,4358,False,True,False,fcn_mix_weight/dc_224/1618.jpg,00172-4358-46_172D8B9C
1619.jpg,00093-0752-01_8826C476,93,752,False,True,False,fcn_mix_weight/dc_224/1619.jpg,00093-0752-01_8826C476
1631.jpg,00378-0208-01_99204CF2,378,208,False,False,False,fcn_mix_weight/dc_224/1631.jpg,00378-0208-01_99204CF2
1633.jpg,00555-0252-02_162B8B5C,555,252,False,True,False,fcn_mix_weight/dc_224/1633.jpg,00555-0252-02_162B8B5C
1635.jpg,00172-4096-60_B726DBE6,172,4096,False,True,False,fcn_mix_weight/dc_224/1635.jpg,00172-4096-60_B726DBE6
1649.jpg,00093-0733-01_1E210F08,93,733,False,True,False,fcn_mix_weight/dc_224/1649.jpg,00093-0733-01_1E210F08
1654.jpg,00093-7368-56_A42FD24E,93,7368,False,False,False,fcn_mix_weight/dc_224/1654.jpg,00093-7368-56_A42FD24E
1661.jpg,00093-7381-01_512928D9,93,7381,False,False,False,fcn_mix_weight/dc_224/1661.jpg,00093-7381-01_512928D9
1665.jpg,49230-0640-21_C81C6413,49230,640,False,False,False,fcn_mix_weight/dc_224/1665.jpg,49230-0640-21_C81C6413
1682.jpg,00093-5062-05_942D4A5A,93,5062,False,True,False,fcn_mix_weight/dc_224/1682.jpg,00093-5062-05_942D4A5A
1687.jpg,52544-0152-30_041C8214,52544,152,False,False,False,fcn_mix_weight/dc_224/1687.jpg,52544-0152-30_041C8214
1694.jpg,50458-0580-30_791DBCBD,50458,580,False,True,False,fcn_mix_weight/dc_224/1694.jpg,50458-0580-30_791DBCBD
1695.jpg,00054-2526-25_961C4B22,54,2526,False,False,False,fcn_mix_weight/dc_224/1695.jpg,00054-2526-25_961C4B22
1696.jpg,50111-0434-01_F22FF97F,50111,434,False,True,False,fcn_mix_weight/dc_224/1696.jpg,50111-0434-01_F22FF97F
1702.jpg,00093-7267-01_DF2FEFEF,93,7267,False,False,False,fcn_mix_weight/dc_224/1702.jpg,00093-7267-01_DF2FEFEF
1715.jpg,61958-1001-01_E31C7193,61958,1001,False,True,False,fcn_mix_weight/dc_224/1715.jpg,61958-1001-01_E31C7193
1719.jpg,00093-4236-01_112388AC,93,4236,False,False,False,fcn_mix_weight/dc_224/1719.jpg,00093-4236-01_112388AC
173.jpg,00093-7188-56_0323818C,93,7188,False,True,False,fcn_mix_weight/dc_224/173.jpg,00093-7188-56_0323818C
174.jpg,00054-0017-25_F7217BFB,54,17,False,True,False,fcn_mix_weight/dc_224/174.jpg,00054-0017-25_F7217BFB
1740.jpg,51285-0092-87_BE305F72,51285,92,False,False,False,fcn_mix_weight/dc_224/1740.jpg,51285-0092-87_BE305F72
1742.jpg,51285-0087-87_8C2FC64E,51285,87,False,True,False,fcn_mix_weight/dc_224/1742.jpg,51285-0087-87_8C2FC64E
1751.jpg,68382-0024-01_A12050B2,68382,24,False,True,False,fcn_mix_weight/dc_224/1751.jpg,68382-0024-01_A12050B2
1753.jpg,00093-5126-01_382D9C7C,93,5126,False,False,False,fcn_mix_weight/dc_224/1753.jpg,00093-5126-01_382D9C7C
1770.jpg,00093-7436-01_8D3046B2,93,7436,False,True,False,fcn_mix_weight/dc_224/1770.jpg,00093-7436-01_8D3046B2
1772.jpg,00378-1053-01_32211928,378,1053,False,True,False,fcn_mix_weight/dc_224/1772.jpg,00378-1053-01_32211928
1778.jpg,53489-0510-01_14230A48,53489,510,False,True,False,fcn_mix_weight/dc_224/1778.jpg,53489-0510-01_14230A48
1792.jpg,00378-6440-01_E21DF16F,378,6440,False,True,False,fcn_mix_weight/dc_224/1792.jpg,00378-6440-01_E21DF16F
1812.jpg,50111-0434-01_F22FF97F,50111,434,False,False,False,fcn_mix_weight/dc_224/1812.jpg,50111-0434-01_F22FF97F
1820.jpg,00555-0211-10_C32B61BB,555,211,False,True,False,fcn_mix_weight/dc_224/1820.jpg,00555-0211-10_C32B61BB
1823.jpg,00378-6233-01_47242381,378,6233,False,False,False,fcn_mix_weight/dc_224/1823.jpg,00378-6233-01_47242381
184.jpg,10144-0604-15_F21DF94F,10144,604,False,False,False,fcn_mix_weight/dc_224/184.jpg,10144-0604-15_F21DF94F
1842.jpg,00078-0574-15_3E1D9F4C,78,574,False,True,False,fcn_mix_weight/dc_224/1842.jpg,00078-0574-15_3E1D9F4C
1847.jpg,00093-0755-06_752B3AE9,93,755,False,False,False,fcn_mix_weight/dc_224/1847.jpg,00093-0755-06_752B3AE9
1849.jpg,00093-7426-56_DC27EE6F,93,7426,False,True,False,fcn_mix_weight/dc_224/1849.jpg,00093-7426-56_DC27EE6F
1851.jpg,00555-1022-01_CC2B666B,555,1022,False,True,False,fcn_mix_weight/dc_224/1851.jpg,00555-1022-01_CC2B666B
1855.jpg,00093-5850-01_852BC2AE,93,5850,False,True,False,fcn_mix_weight/dc_224/1855.jpg,00093-5850-01_852BC2AE
1875.jpg,00071-0156-23_741C3A41,71,156,False,False,False,fcn_mix_weight/dc_224/1875.jpg,00071-0156-23_741C3A41
1899.jpg,00378-1165-91_3E201F00,378,1165,False,True,False,fcn_mix_weight/dc_224/1899.jpg,00378-1165-91_3E201F00
1904.jpg,00172-3762-60_0B2D85FC,172,3762,False,False,False,fcn_mix_weight/dc_224/1904.jpg,00172-3762-60_0B2D85FC
191.jpg,00093-4059-53_FD2D7EDB,93,4059,False,True,False,fcn_mix_weight/dc_224/191.jpg,00093-4059-53_FD2D7EDB
1913.jpg,00062-2085-12_06130328,62,2085,False,True,False,fcn_mix_weight/dc_224/1913.jpg,00062-2085-12_06130328
1914.jpg,00009-0055-01_CA1DE53F,9,55,False,False,False,fcn_mix_weight/dc_224/1914.jpg,00009-0055-01_CA1DE53F
1923.jpg,51672-4042-02_D6156B1B,51672,4042,False,True,False,fcn_mix_weight/dc_224/1923.jpg,51672-4042-02_D6156B1B
1924.jpg,51285-0092-87_BE305F72,51285,92,False,True,False,fcn_mix_weight/dc_224/1924.jpg,51285-0092-87_BE305F72
1927.jpg,00093-0319-01_792B3CF9,93,319,False,False,False,fcn_mix_weight/dc_224/1927.jpg,00093-0319-01_792B3CF9
1961.jpg,50111-0787-66_C42FE26F,50111,787,False,False,False,fcn_mix_weight/dc_224/1961.jpg,50111-0787-66_C42FE26F
1965.jpg,00378-0722-19_3E241F00,378,722,False,True,False,fcn_mix_weight/dc_224/1965.jpg,00378-0722-19_3E241F00
1984.jpg,00093-7368-56_A42FD24E,93,7368,False,False,False,fcn_mix_weight/dc_224/1984.jpg,00093-7368-56_A42FD24E
1991.jpg,10144-0604-15_F21DF94F,10144,604,False,True,False,fcn_mix_weight/dc_224/1991.jpg,10144-0604-15_F21DF94F
200.jpg,00093-0733-01_1E210F08,93,733,False,True,False,fcn_mix_weight/dc_224/200.jpg,00093-0733-01_1E210F08
2001.jpg,62756-0712-86_890EC4C6,62756,712,False,False,False,fcn_mix_weight/dc_224/2001.jpg,62756-0712-86_890EC4C6
2005.jpg,00143-1240-01_4F232789,143,1240,False,True,False,fcn_mix_weight/dc_224/2005.jpg,00143-1240-01_4F232789
2008.jpg,00093-2203-01_CE27E77F,93,2203,False,True,False,fcn_mix_weight/dc_224/2008.jpg,00093-2203-01_CE27E77F
2017.jpg,00555-0917-09_312018D0,555,917,False,True,False,fcn_mix_weight/dc_224/2017.jpg,00555-0917-09_312018D0
2018.jpg,55111-0268-30_C422E227,55111,268,False,True,False,fcn_mix_weight/dc_224/2018.jpg,55111-0268-30_C422E227
2025.jpg,00172-5413-46_E923F4AF,172,5413,False,True,False,fcn_mix_weight/dc_224/2025.jpg,00172-5413-46_E923F4AF
2032.jpg,00093-0318-01_462B2319,93,318,False,False,False,fcn_mix_weight/dc_224/2032.jpg,00093-0318-01_462B2319
2035.jpg,00172-3758-60_092D04F8,172,3758,False,True,False,fcn_mix_weight/dc_224/2035.jpg,00172-3758-60_092D04F8
2039.jpg,00555-9034-58_712FB8CD,555,9034,False,True,False,fcn_mix_weight/dc_224/2039.jpg,00555-9034-58_712FB8CD
2047.jpg,00054-0017-25_F7217BFB,54,17,False,True,False,fcn_mix_weight/dc_224/2047.jpg,00054-0017-25_F7217BFB
2050.jpg,00093-2274-34_022D814C,93,2274,False,False,False,fcn_mix_weight/dc_224/2050.jpg,00093-2274-34_022D814C
2057.jpg,00603-6148-21_5126A8E5,603,6148,False,True,False,fcn_mix_weight/dc_224/2057.jpg,00603-6148-21_5126A8E5
2058.jpg,00078-0574-15_3E1D9F4C,78,574,False,True,False,fcn_mix_weight/dc_224/2058.jpg,00078-0574-15_3E1D9F4C
2065.jpg,00093-0058-01_00280060,93,58,False,True,False,fcn_mix_weight/dc_224/2065.jpg,00093-0058-01_00280060
2066.jpg,50458-0580-30_791DBCBD,50458,580,False,True,False,fcn_mix_weight/dc_224/2066.jpg,50458-0580-30_791DBCBD
207.jpg,00378-3857-77_FD1C7EE3,378,3857,False,False,False,fcn_mix_weight/dc_224/207.jpg,00378-3857-77_FD1C7EE3
2088.jpg,00071-0155-23_711C38F1,71,155,False,False,False,fcn_mix_weight/dc_224/2088.jpg,00071-0155-23_711C38F1
209.jpg,00093-7380-01_B12958DA,93,7380,False,True,False,fcn_mix_weight/dc_224/209.jpg,00093-7380-01_B12958DA
2092.jpg,00093-7368-56_A42FD24E,93,7368,False,True,False,fcn_mix_weight/dc_224/2092.jpg,00093-7368-56_A42FD24E
2095.jpg,00093-7267-01_DF2FEFEF,93,7267,False,True,False,fcn_mix_weight/dc_224/2095.jpg,00093-7267-01_DF2FEFEF
2100.jpg,00173-0759-60_F219797B,173,759,False,True,False,fcn_mix_weight/dc_224/2100.jpg,00173-0759-60_F219797B
2105.jpg,00832-1025-00_73233989,832,1025,False,True,False,fcn_mix_weight/dc_224/2105.jpg,00832-1025-00_73233989
2112.jpg,00093-7188-56_0323818C,93,7188,False,True,False,fcn_mix_weight/dc_224/2112.jpg,00093-7188-56_0323818C
2117.jpg,00378-0722-19_3E241F00,378,722,False,True,False,fcn_mix_weight/dc_224/2117.jpg,00378-0722-19_3E241F00
2121.jpg,00093-4740-01_F02D781B,93,4740,False,False,False,fcn_mix_weight/dc_224/2121.jpg,00093-4740-01_F02D781B
2122.jpg,00555-1057-86_DE306F63,555,1057,False,False,False,fcn_mix_weight/dc_224/2122.jpg,00555-1057-86_DE306F63
2127.jpg,00093-9774-01_F922FC97,93,9774,False,True,False,fcn_mix_weight/dc_224/2127.jpg,00093-9774-01_F922FC97
2131.jpg,00093-1063-01_22269114,93,1063,False,True,False,fcn_mix_weight/dc_224/2131.jpg,00093-1063-01_22269114
2142.jpg,00172-4097-60_532329F9,172,4097,False,False,False,fcn_mix_weight/dc_224/2142.jpg,00172-4097-60_532329F9
2147.jpg,00093-5035-01_472DA39D,93,5035,False,False,False,fcn_mix_weight/dc_224/2147.jpg,00093-5035-01_472DA39D
2148.jpg,00093-2267-01_052982AC,93,2267,False,False,False,fcn_mix_weight/dc_224/2148.jpg,00093-2267-01_052982AC
218.jpg,00093-4059-53_FD2D7EDB,93,4059,False,True,False,fcn_mix_weight/dc_224/218.jpg,00093-4059-53_FD2D7EDB
2183.jpg,59762-5021-01_19230CB8,59762,5021,False,False,False,fcn_mix_weight/dc_224/2183.jpg,59762-5021-01_19230CB8
2195.jpg,52544-0291-28_5C1E2E51,52544,291,False,True,False,fcn_mix_weight/dc_224/2195.jpg,52544-0291-28_5C1E2E51
2197.jpg,00093-0058-01_00280060,93,58,False,False,False,fcn_mix_weight/dc_224/2197.jpg,00093-0058-01_00280060
2205.jpg,00527-1413-01_F420FA37,527,1413,False,True,False,fcn_mix_weight/dc_224/2205.jpg,00527-1413-01_F420FA37
221.jpg,50111-0787-66_C42FE26F,50111,787,False,False,False,fcn_mix_weight/dc_224/221.jpg,50111-0787-66_C42FE26F
2211.jpg,00093-7370-01_C419623B,93,7370,False,True,False,fcn_mix_weight/dc_224/2211.jpg,00093-7370-01_C419623B
2220.jpg,00378-2625-01_CE23E72F,378,2625,False,True,False,fcn_mix_weight/dc_224/2220.jpg,00378-2625-01_CE23E72F
2224.jpg,00093-5712-01_242B924C,93,5712,False,True,False,fcn_mix_weight/dc_224/2224.jpg,00093-5712-01_242B924C
2229.jpg,50111-0327-01_253012F0,50111,327,False,False,False,fcn_mix_weight/dc_224/2229.jpg,50111-0327-01_253012F0
2254.jpg,59762-4910-01_672133C9,59762,4910,False,False,False,fcn_mix_weight/dc_224/2254.jpg,59762-4910-01_672133C9
2257.jpg,00603-6148-21_5126A8E5,603,6148,False,False,False,fcn_mix_weight/dc_224/2257.jpg,00603-6148-21_5126A8E5
2267.jpg,00093-7267-01_DF2FEFEF,93,7267,False,False,False,fcn_mix_weight/dc_224/2267.jpg,00093-7267-01_DF2FEFEF
2274.jpg,00093-2270-34_E12D70FB,93,2270,False,False,False,fcn_mix_weight/dc_224/2274.jpg,00093-2270-34_E12D70FB
2277.jpg,00555-0588-01_77303BA1,555,588,False,True,False,fcn_mix_weight/dc_224/2277.jpg,00555-0588-01_77303BA1
2280.jpg,00143-1240-01_4F232789,143,1240,False,False,False,fcn_mix_weight/dc_224/2280.jpg,00143-1240-01_4F232789
2292.jpg,23155-0062-01_D91D6CAB,23155,62,False,True,False,fcn_mix_weight/dc_224/2292.jpg,23155-0062-01_D91D6CAB
2301.jpg,00093-7336-06_FA26FD17,93,7336,False,True,False,fcn_mix_weight/dc_224/2301.jpg,00093-7336-06_FA26FD17
2305.jpg,00093-7335-06_C526E2A7,93,7335,False,True,False,fcn_mix_weight/dc_224/2305.jpg,00093-7335-06_C526E2A7
